concept_id,concept,description,level,openalex_id,mag_id,wikidata_id,wikipedia_url,image_url,thumbnail_url,updated_date,created_date
989437,Spicule,dynamic jet in the chromosphere of the Sun,3,C989437,989437,Q128106,,,,2024-08-28,2016-06-24
111038815,Butt welding,type of resistance welding,3,C111038815,111038815,Q613527,https://en.wikipedia.org/wiki/Butt%20welding,https://upload.wikimedia.org/wikipedia/commons/8/8a/Automatic_butt-welding_machine.webm,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Automatic_butt-welding_machine.webm/100px--Automatic_butt-welding_machine.webm.jpg,2024-08-28,2016-06-24
2777927761,Pyroglutamic acid,chemical compound,3,C2777927761,2777927761,Q421383,https://en.wikipedia.org/wiki/Pyroglutamic%20acid,https://upload.wikimedia.org/wikipedia/commons/c/c8/Pyroglutamic_acid.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Pyroglutamic_acid.svg/87px-Pyroglutamic_acid.svg.png,2024-08-28,2018-01-05
2779324764,Picrotoxin,chemical compound,4,C2779324764,2779324764,Q416602,https://en.wikipedia.org/wiki/Picrotoxin,https://upload.wikimedia.org/wikipedia/commons/9/99/Picrotoxinin.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Picrotoxinin.svg/100px-Picrotoxinin.svg.png,2024-08-28,2018-01-05
2909598931,Severe Acute Malnutrition,,3,C2909598931,2909598931,Q17017329,https://en.wikipedia.org/wiki/Global%20Acute%20Malnutrition,,,2024-08-28,2019-01-25
2776499711,Ormosil,,3,C2776499711,2776499711,Q7103471,https://en.wikipedia.org/wiki/Ormosil,,,2024-08-28,2018-01-05
11190779,Inverter,logic gate implementing negation,3,C11190779,11190779,Q664575,https://en.wikipedia.org/wiki/Inverter%20%28logic%20gate%29,https://upload.wikimedia.org/wikipedia/commons/1/19/IEC_NOT.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/19/IEC_NOT.svg/100px-IEC_NOT.svg.png,2024-08-28,2016-06-24
2780312144,Myriophyllum,genus of plants,4,C2780312144,2780312144,Q157868,https://en.wikipedia.org/wiki/Myriophyllum,https://upload.wikimedia.org/wikipedia/commons/d/d9/Myriophyllum_aquaticum_-_side_%28aka%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Myriophyllum_aquaticum_-_side_%28aka%29.jpg/66px-Myriophyllum_aquaticum_-_side_%28aka%29.jpg,2024-08-28,2018-01-05
2778467047,Cultural translation,A practice of translation,2,C2778467047,2778467047,Q5193419,https://en.wikipedia.org/wiki/Cultural%20translation,,,2024-08-28,2018-01-05
2780728851,Tile,manufactured piece of hard-wearing material,2,C2780728851,2780728851,Q468402,https://en.wikipedia.org/wiki/Tile,https://upload.wikimedia.org/wikipedia/commons/5/55/Alban_chambon%2C_decorazione_in_marmo_e_ceramica%2C_dal_castello_reale_delle_ardenne%2C_houyet%2C_1905_ca._02.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/Alban_chambon%2C_decorazione_in_marmo_e_ceramica%2C_dal_castello_reale_delle_ardenne%2C_houyet%2C_1905_ca._02.jpg/100px-Alban_chambon%2C_decorazione_in_marmo_e_ceramica%2C_dal_castello_reale_delle_ardenne%2C_houyet%2C_1905_ca._02.jpg,2024-08-28,2018-01-05
2781184683,Nephropathy,urinary system disease that is located in the kidney,3,C2781184683,2781184683,Q1054718,https://en.wikipedia.org/wiki/Kidney%20disease,https://upload.wikimedia.org/wikipedia/commons/8/82/Kidney_%E2%80%93_acute_cortical_necrosis.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/82/Kidney_%E2%80%93_acute_cortical_necrosis.jpg/100px-Kidney_%E2%80%93_acute_cortical_necrosis.jpg,2024-08-28,2018-01-05
2909922364,Lacrimal duct,small channels in each eyelid that drain lacrimal fluid,2,C2909922364,2909922364,Q2076795,https://en.wikipedia.org/wiki/Lacrimal%20canaliculi,https://upload.wikimedia.org/wikipedia/commons/c/cf/Gray896.png,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Gray896.png/94px-Gray896.png,2024-08-28,2019-01-25
164602246,Japanese art,art from Japan,2,C164602246,164602246,Q603399,https://en.wikipedia.org/wiki/Japanese%20art,https://upload.wikimedia.org/wikipedia/commons/0/0d/Great_Wave_off_Kanagawa2.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Great_Wave_off_Kanagawa2.jpg/100px-Great_Wave_off_Kanagawa2.jpg,2024-08-28,2016-06-24
2909079918,Cerebrospinal Fluid Leakage,discharge of cerebrospinal fluid through the nose,3,C2909079918,2909079918,Q5064115,https://en.wikipedia.org/wiki/Cerebrospinal%20fluid%20rhinorrhoea,,,2024-08-28,2019-01-25
2909698591,Hyperamylasemia,class of enzymes,4,C2909698591,2909698591,Q17153,https://en.wikipedia.org/wiki/Amylase,https://upload.wikimedia.org/wikipedia/commons/6/66/Salivary_alpha-amylase_1SMD.png,https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Salivary_alpha-amylase_1SMD.png/74px-Salivary_alpha-amylase_1SMD.png,2024-08-28,2019-01-25
2780172221,Interventional pain management,medical subspeciality about treating pain,3,C2780172221,2780172221,Q1270767,https://en.wikipedia.org/wiki/Interventional%20pain%20management,,,2024-08-28,2018-01-05
2777113924,Radicalization,social process by which people arrive at extreme views,3,C2777113924,2777113924,Q3416483,https://en.wikipedia.org/wiki/Radicalization,,,2024-08-28,2018-01-05
66887884,Radiolysis,dissociation of molecules by ionizing radiation,3,C66887884,66887884,Q2126498,https://en.wikipedia.org/wiki/Radiolysis,,,2024-08-28,2016-06-24
2987606402,Integrated learning,,3,C2987606402,2987606402,Q4201974,https://en.wikipedia.org/wiki/Integrative%20learning,,,2024-08-28,2019-11-22
54271186,Computable function,basic objects of study in computability theory,2,C54271186,54271186,Q1148456,https://en.wikipedia.org/wiki/Computable%20function,,,2024-08-28,2016-06-24
2910825845,Behavioural disorders,broad disability classification used in educational settings that allows educational institutions to provide special education and related services to students who have displayed poor social and/or academic progress,2,C2910825845,2910825845,Q3063847,https://en.wikipedia.org/wiki/Emotional%20and%20behavioral%20disorders,,,2024-08-28,2019-01-25
2778473898,Repertoire,set of artistic pieces or roles which a person or group is prepared to perform,2,C2778473898,2778473898,Q2145110,https://en.wikipedia.org/wiki/Repertoire,,,2024-08-28,2018-01-05
2992045126,Chromosome morphology,display of chromosome in a cell following certain configuration,5,C2992045126,2992045126,Q189967,https://en.wikipedia.org/wiki/Karyotype,https://upload.wikimedia.org/wikipedia/commons/5/5e/How_to_read_a_Karyotype.png,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/How_to_read_a_Karyotype.png/100px-How_to_read_a_Karyotype.png,2024-08-28,2019-12-13
89798072,Wechsler Adult Intelligence Scale,IQ test,3,C89798072,89798072,Q1141779,https://en.wikipedia.org/wiki/Wechsler%20Adult%20Intelligence%20Scale,,,2024-08-28,2016-06-24
20555606,Empowerment,providing increased autonomy,2,C20555606,20555606,Q868575,https://en.wikipedia.org/wiki/Empowerment,,,2024-08-28,2016-06-24
92840921,Square pyramidal molecular geometry,,3,C92840921,92840921,Q2460890,https://en.wikipedia.org/wiki/Square%20pyramidal%20molecular%20geometry,https://upload.wikimedia.org/wikipedia/commons/a/af/Square-pyramidal-3D-balls.png,https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/Square-pyramidal-3D-balls.png/100px-Square-pyramidal-3D-balls.png,2024-08-28,2016-06-24
120174047,Euclidean distance,conventional distance in mathematics and physics,2,C120174047,120174047,Q847073,https://en.wikipedia.org/wiki/Euclidean%20distance,https://upload.wikimedia.org/wikipedia/commons/5/55/Euclidean_distance_2d.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/Euclidean_distance_2d.svg/100px-Euclidean_distance_2d.svg.png,2024-08-28,2016-06-24
2994434378,Animal agriculture,management of farmed animals by humans,3,C2994434378,2994434378,Q80962,https://en.wikipedia.org/wiki/Animal%20husbandry,https://upload.wikimedia.org/wikipedia/commons/0/0b/Cattle_Feedlot_near_Rocky_Ford%%2C_CO_IMG_5651-2.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0b/Cattle_Feedlot_near_Rocky_Ford%%2C_CO_IMG_5651-2.jpg/100px-Cattle_Feedlot_near_Rocky_Ford%%2C_CO_IMG_5651-2.jpg,2024-08-28,2019-12-13
2779035812,Subalpine forest,ecosystems found in mountains,3,C2779035812,2779035812,Q1141462,https://en.wikipedia.org/wiki/Montane%20ecosystems,https://upload.wikimedia.org/wikipedia/commons/b/bd/Lila_Lake_26527.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bd/Lila_Lake_26527.JPG/100px-Lila_Lake_26527.JPG,2024-08-28,2018-01-05
2778673415,Bone erosion,medical condition,3,C2778673415,2778673415,Q25339838,https://en.wikipedia.org/wiki/Bone%20erosion,https://upload.wikimedia.org/wikipedia/commons/6/6c/X-ray_of_right_fourth_PIP_joint_with_bone_erosions_by_rheumatoid_arthritis.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/X-ray_of_right_fourth_PIP_joint_with_bone_erosions_by_rheumatoid_arthritis.jpg/83px-X-ray_of_right_fourth_PIP_joint_with_bone_erosions_by_rheumatoid_arthritis.jpg,2024-08-28,2018-01-05
2778479738,Suprapubic cystostomy,surgical procedure where a long-term opening is created between the urinary bladder and the skin,3,C2778479738,2778479738,Q3663560,https://en.wikipedia.org/wiki/Suprapubic%20cystostomy,https://upload.wikimedia.org/wikipedia/commons/a/ad/NewlyPlaceSubprapubic.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ad/NewlyPlaceSubprapubic.jpg/100px-NewlyPlaceSubprapubic.jpg,2024-08-28,2018-01-05
62737587,Vocabulary development,process of learning words,3,C62737587,62737587,Q7939179,https://en.wikipedia.org/wiki/Vocabulary%20development,https://upload.wikimedia.org/wikipedia/commons/c/c7/Az_girl_reading_a_book._e-citizen.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Az_girl_reading_a_book._e-citizen.jpg/100px-Az_girl_reading_a_book._e-citizen.jpg,2024-08-28,2016-06-24
2991802969,National heritage,Wikimedia disambiguation page,2,C2991802969,2991802969,Q16877819,https://en.wikipedia.org/wiki/National%20heritage,,,2024-08-28,2019-12-13
3018712777,Femoral shaft,diaphysis that is part of a femur,3,C3018712777,3018712777,Q17081678,https://en.wikipedia.org/wiki/Body%20of%20femur,,,2024-08-28,2020-05-01
2778512257,Ciprofloxacin,chemical compound,3,C2778512257,2778512257,Q256602,https://en.wikipedia.org/wiki/Ciprofloxacin,https://upload.wikimedia.org/wikipedia/commons/7/7d/Ciprofloxacin.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/Ciprofloxacin.svg/100px-Ciprofloxacin.svg.png,2024-08-28,2018-01-05
31325772,SL2(R),group of real 2×2 matrices with unit determinant,2,C31325772,31325772,Q307169,https://en.wikipedia.org/wiki/SL2%28R%29,https://upload.wikimedia.org/wikipedia/commons/5/5f/Cyclic_group.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/Cyclic_group.svg/100px-Cyclic_group.svg.png,2024-08-28,2016-06-24
31734879,PTPN11,protein-coding gene in the species Homo sapiens,5,C31734879,31734879,Q14905494,https://en.wikipedia.org/wiki/PTPN11,https://upload.wikimedia.org/wikipedia/commons/8/80/Shp-2.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Shp-2.JPG/97px-Shp-2.JPG,2024-08-28,2016-06-24
2780699399,Eczema Area and Severity Index,,3,C2780699399,2780699399,Q20708049,https://en.wikipedia.org/wiki/Eczema%20Area%20and%20Severity%20Index,,,2024-08-28,2018-01-05
523419034,Drama,"artwork intended for performance, formal type of literature",2,C523419034,523419034,Q25372,https://en.wikipedia.org/wiki/Drama,https://upload.wikimedia.org/wikipedia/commons/d/d0/Liji2_no_bg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Liji2_no_bg.png/100px-Liji2_no_bg.png,2024-08-28,2016-06-24
2908861002,Age-related maculopathy,retinal degeneration characterized by gradual deterioration of light-sensing cells in the tissues at the back of the eye,5,C2908861002,2908861002,Q27429789,https://en.wikipedia.org/wiki/Macular%20degeneration,https://upload.wikimedia.org/wikipedia/commons/0/04/Intermediate_age_related_macular_degeneration.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/04/Intermediate_age_related_macular_degeneration.jpg/100px-Intermediate_age_related_macular_degeneration.jpg,2024-08-28,2019-01-25
2779286123,Ectropion,human disease,3,C2779286123,2779286123,Q662298,https://en.wikipedia.org/wiki/Ectropion,https://upload.wikimedia.org/wikipedia/commons/f/f3/Cycatricial_ectropion_-_eyes_open.jpeg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Cycatricial_ectropion_-_eyes_open.jpeg/100px-Cycatricial_ectropion_-_eyes_open.jpeg,2024-08-28,2018-01-05
2781173314,Primary central nervous system lymphoma,medical condition,3,C2781173314,2781173314,Q3246818,https://en.wikipedia.org/wiki/Primary%20central%20nervous%20system%20lymphoma,https://upload.wikimedia.org/wikipedia/commons/7/7a/Primary_central_nervous_system_B-cell_non-Hodgkin_lymphoma.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Primary_central_nervous_system_B-cell_non-Hodgkin_lymphoma.jpg/100px-Primary_central_nervous_system_B-cell_non-Hodgkin_lymphoma.jpg,2024-08-28,2018-01-05
2780577104,Neuroptera,order of insects,3,C2780577104,2780577104,Q156438,https://en.wikipedia.org/wiki/Neuroptera,https://upload.wikimedia.org/wikipedia/commons/e/e0/Crisopid_July_2013-9a.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e0/Crisopid_July_2013-9a.jpg/100px-Crisopid_July_2013-9a.jpg,2024-08-28,2018-01-05
148043351,Current (fluid),magnitude and direction of flow in a fluid,2,C148043351,148043351,Q4456944,https://en.wikipedia.org/wiki/Current%20%28fluid%29,,,2024-08-28,2016-06-24
27826641,Magnetization transfer,,3,C27826641,27826641,Q6731637,https://en.wikipedia.org/wiki/Magnetization%20transfer,,,2024-08-28,2016-06-24
2992277244,Friction angle,"force resisting the relative motion of solid surfaces, fluid layers, and material elements sliding against each other",2,C2992277244,2992277244,Q82580,https://en.wikipedia.org/wiki/Friction,https://upload.wikimedia.org/wikipedia/commons/2/24/Friction_between_surfaces.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Friction_between_surfaces.jpg/100px-Friction_between_surfaces.jpg,2024-08-28,2019-12-13
2779215331,Toadfish,A variety of species of fish,3,C2779215331,2779215331,Q15727774,https://en.wikipedia.org/wiki/Toadfish,https://upload.wikimedia.org/wikipedia/commons/9/91/OysterToadfish.jpeg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/91/OysterToadfish.jpeg/100px-OysterToadfish.jpeg,2024-08-28,2018-01-05
2911155155,Asymptomatic bacteriuria,medical term denoting the presence of bacteria in urine,4,C2911155155,2911155155,Q632522,https://en.wikipedia.org/wiki/Bacteriuria,https://upload.wikimedia.org/wikipedia/commons/9/9b/Bacteriuria_pyuria_4.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/Bacteriuria_pyuria_4.jpg/100px-Bacteriuria_pyuria_4.jpg,2024-08-28,2019-01-25
193772553,Molecular orbital theory,one of two foundational theories of quantum chemistry,4,C193772553,193772553,Q898432,https://en.wikipedia.org/wiki/Molecular%20orbital%20theory,,,2024-08-28,2016-06-24
2779582425,Carotid artery dissection,Human disease,3,C2779582425,2779582425,Q3030636,https://en.wikipedia.org/wiki/Carotid%20artery%20dissection,https://upload.wikimedia.org/wikipedia/commons/9/9c/Gray513.png,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Gray513.png/69px-Gray513.png,2024-08-28,2018-01-05
2777176876,Embryonal rhabdomyosarcoma,rhabdomyosarcoma with mesenchymally-derived malignant cells resembling the developing skeletal muscle of the embryo,4,C2777176876,2777176876,Q5370233,https://en.wikipedia.org/wiki/Embryonal%20rhabdomyosarcoma,,,2024-08-28,2018-01-05
10272871,Software inspection,peer review by trained individuals,5,C10272871,10272871,Q929972,https://en.wikipedia.org/wiki/Software%20inspection,,,2024-08-28,2016-06-24
69607484,Far infrared,,2,C69607484,69607484,Q5434654,https://en.wikipedia.org/wiki/Far%20infrared,https://upload.wikimedia.org/wikipedia/commons/9/97/Electromagnetic_Far_Infrared.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/Electromagnetic_Far_Infrared.jpg/100px-Electromagnetic_Far_Infrared.jpg,2024-08-28,2016-06-24
103132145,Space charge,electric charge treated as continuously distributed in space,3,C103132145,103132145,Q1669228,https://en.wikipedia.org/wiki/Space%20charge,,,2024-08-28,2016-06-24
99173435,Bayesian experimental design,,5,C99173435,99173435,Q4874469,https://en.wikipedia.org/wiki/Bayesian%20experimental%20design,,,2024-08-28,2016-06-24
93692415,Thematic map,map specifically designed to show a particular theme connected with a specific geographic area,2,C93692415,93692415,Q1502030,https://en.wikipedia.org/wiki/Thematic%20map,https://upload.wikimedia.org/wikipedia/commons/2/29/Minard.png,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/Minard.png/100px-Minard.png,2024-08-28,2016-06-24
36986328,Andesite,intermediate igneous rock,4,C36986328,36986328,Q181908,https://en.wikipedia.org/wiki/Andesite,https://upload.wikimedia.org/wikipedia/commons/1/1f/Amygdaloidal_andesite.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/Amygdaloidal_andesite.jpg/100px-Amygdaloidal_andesite.jpg,2024-08-28,2016-06-24
2778996910,Bronchoscopy,procedure allowing a physician to look at a patient's airways through a thin viewing instrument called a bronchoscope,2,C2778996910,2778996910,Q237232,https://en.wikipedia.org/wiki/Bronchoscopy,https://upload.wikimedia.org/wikipedia/commons/9/94/Bronchoscopy.png,https://upload.wikimedia.org/wikipedia/commons/thumb/9/94/Bronchoscopy.png/63px-Bronchoscopy.png,2024-08-28,2018-01-05
2781066024,Alcohol,any organic compound in which the hydroxyl functional group (–OH) is bound to a saturated carbon atom,2,C2781066024,2781066024,Q156,https://en.wikipedia.org/wiki/Alcohol,https://upload.wikimedia.org/wikipedia/commons/0/02/Alcohol.png,https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/Alcohol.png/100px-Alcohol.png,2024-08-28,2018-01-05
2777686893,Polyolefin,type of polymer,3,C2777686893,2777686893,Q424370,https://en.wikipedia.org/wiki/Polyolefin,,,2024-08-28,2018-01-05
49113467,Optical add-drop multiplexer,device used to route channels in an optical communication system,5,C49113467,49113467,Q280587,https://en.wikipedia.org/wiki/Optical%20add-drop%20multiplexer,https://upload.wikimedia.org/wikipedia/commons/4/4e/OADM_module.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/OADM_module.jpg/100px-OADM_module.jpg,2024-08-28,2016-06-24
2779480358,Porphyrin,group of compounds containing four pyrrole rings connected by methine bridges in a cyclic configuration,2,C2779480358,2779480358,Q422926,https://en.wikipedia.org/wiki/Porphyrin,https://upload.wikimedia.org/wikipedia/commons/3/3f/Porphin-18e.png,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/Porphin-18e.png/100px-Porphin-18e.png,2024-08-28,2018-01-05
179458375,Bundle adjustment,,3,C179458375,179458375,Q1020763,https://en.wikipedia.org/wiki/Bundle%20adjustment,https://upload.wikimedia.org/wikipedia/en/e/ea/Bundle_adjustment_sparse_matrix.png,https://upload.wikimedia.org/wikipedia/en/thumb/e/ea/Bundle_adjustment_sparse_matrix.png/100px-Bundle_adjustment_sparse_matrix.png,2024-08-28,2016-06-24
2984642479,Sales forecasting,,2,C2984642479,2984642479,Q7404320,https://en.wikipedia.org/wiki/Sales%20operations,,,2024-08-28,2019-11-22
2777990912,Dicoumarol,chemical compound,4,C2777990912,2777990912,Q420886,https://en.wikipedia.org/wiki/Dicoumarol,https://upload.wikimedia.org/wikipedia/commons/c/c5/Dicumarol.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Dicumarol.svg/100px-Dicumarol.svg.png,2024-08-28,2018-01-05
2776920668,Carbenoid,,4,C2776920668,2776920668,Q1035476,https://en.wikipedia.org/wiki/Carbenoid,https://upload.wikimedia.org/wikipedia/commons/c/c5/CarbenoidApplication.png,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/CarbenoidApplication.png/100px-CarbenoidApplication.png,2024-08-28,2018-01-05
21435835,Verb phrase ellipsis,Linguistic elliptical construction omitting a verb,4,C21435835,21435835,Q7920924,https://en.wikipedia.org/wiki/Verb%20phrase%20ellipsis,,,2024-08-28,2016-06-24
10162356,Pathophysiology,convergence of pathology with physiology,2,C10162356,10162356,Q1135939,https://en.wikipedia.org/wiki/Pathophysiology,,,2024-08-28,2016-06-24
64298129,Ram air turbine,"small turbine that is connected to a hydraulic pump, or electrical generator",3,C64298129,64298129,Q1723843,https://en.wikipedia.org/wiki/Ram%20air%20turbine,https://upload.wikimedia.org/wikipedia/commons/e/e0/F-105_RAT.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e0/F-105_RAT.jpg/75px-F-105_RAT.jpg,2024-08-28,2016-06-24
2776298369,Miridae,family of insects,3,C2776298369,2776298369,Q864705,https://en.wikipedia.org/wiki/Miridae,https://upload.wikimedia.org/wikipedia/commons/a/a5/Eichen-Schmuckwanze_Rhabdomiris_striatellus_2.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Eichen-Schmuckwanze_Rhabdomiris_striatellus_2.jpg/100px-Eichen-Schmuckwanze_Rhabdomiris_striatellus_2.jpg,2024-08-28,2018-01-05
2776360568,Hair loss,loss of hair from the head or body,2,C2776360568,2776360568,Q2697787,https://en.wikipedia.org/wiki/Hair%20loss,https://upload.wikimedia.org/wikipedia/commons/d/d2/Alopecia.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d2/Alopecia.jpg/91px-Alopecia.jpg,2024-08-28,2018-01-05
203715995,Asymmetric warfare,war between belligerents whose relative military power differs significantly,3,C203715995,203715995,Q752673,https://en.wikipedia.org/wiki/Asymmetric%20warfare,https://upload.wikimedia.org/wikipedia/commons/e/e4/My_Tho%2C_Vietnam._A_Viet_Cong_base_camp_being._In_the_foreground_is_Private_First_Class_Raymond_Rumpa%2C_St_Paul%2C_Minnesota_-_NARA_-_530621_edit.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/My_Tho%2C_Vietnam._A_Viet_Cong_base_camp_being._In_the_foreground_is_Private_First_Class_Raymond_Rumpa%2C_St_Paul%2C_Minnesota_-_NARA_-_530621_edit.jpg/100px-My_Tho%2C_Vietnam._A_Viet_Cong_base_camp_being._In_the_foreground_is_Private_First_Class_Raymond_Rumpa%2C_St_Paul%2C_Minnesota_-_NARA_-_530621_edit.jpg,2024-08-28,2016-06-24
2781348184,Vibrio anguillarum,species of bacterium,4,C2781348184,2781348184,Q7924678,https://en.wikipedia.org/wiki/Vibrio%20anguillarum,https://upload.wikimedia.org/wikipedia/commons/7/78/Vibrio_anguillarum_Bergeman_1909.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/78/Vibrio_anguillarum_Bergeman_1909.jpg/100px-Vibrio_anguillarum_Bergeman_1909.jpg,2024-08-28,2018-01-05
2776324910,Territorial integrity,principle under international law that prohibits states from the use of force to annex territory,4,C2776324910,2776324910,Q526594,https://en.wikipedia.org/wiki/Territorial%20integrity,,,2024-08-28,2018-01-05
2781355719,Deflection (physics),change in an object's velocity as a consequence of collision with a surface,2,C2781355719,2781355719,Q2080698,https://en.wikipedia.org/wiki/Deflection%20%28physics%29,https://upload.wikimedia.org/wikipedia/commons/3/34/Deflection.png,https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Deflection.png/100px-Deflection.png,2024-08-28,2018-01-05
21312847,T arm,Region of the RNA,5,C21312847,21312847,Q7672690,https://en.wikipedia.org/wiki/T%20arm,https://upload.wikimedia.org/wikipedia/commons/6/6e/Schema_ARNt_448_658.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/Schema_ARNt_448_658.svg/66px-Schema_ARNt_448_658.svg.png,2024-08-28,2016-06-24
2129575,Semantic Web,extension of the Web to facilitate data exchange,2,C2129575,2129575,Q54837,,,,2024-08-28,2016-06-24
2779362956,Eminent domain,the power of a state or a national government to take private property for public use,2,C2779362956,2779362956,Q166332,https://en.wikipedia.org/wiki/Eminent%20domain,,,2024-08-28,2018-01-05
39920170,Soundness,logical term meaning that an argument is valid and its premises are true,2,C39920170,39920170,Q693083,https://en.wikipedia.org/wiki/Soundness,,,2024-08-28,2016-06-24
2776423180,Intercultural communication,"discipline that studies communication across different cultures and social groups, or how culture affects communication",2,C2776423180,2776423180,Q1205196,https://en.wikipedia.org/wiki/Intercultural%20communication,,,2024-08-28,2018-01-05
2777088662,Nicotinamide mononucleotide,chemical compound,5,C2777088662,2777088662,Q21547155,https://en.wikipedia.org/wiki/Nicotinamide%20mononucleotide,https://upload.wikimedia.org/wikipedia/commons/a/aa/Nicotinamide_mononucleotide.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Nicotinamide_mononucleotide.svg/100px-Nicotinamide_mononucleotide.svg.png,2024-08-28,2018-01-05
2776274709,Rotation flap,,2,C2776274709,2776274709,Q7370304,https://en.wikipedia.org/wiki/Rotation%20flap,https://upload.wikimedia.org/wikipedia/commons/7/78/Gastrocnemius_rotational_flap.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/78/Gastrocnemius_rotational_flap.jpg/100px-Gastrocnemius_rotational_flap.jpg,2024-08-28,2018-01-05
2780208886,Neonatal seizure,Human disease,3,C2780208886,2780208886,Q18967838,,,,2024-08-28,2018-01-05
2994251472,Eye irritation,state of inflammation,3,C2994251472,2994251472,Q77776,https://en.wikipedia.org/wiki/Irritation,https://upload.wikimedia.org/wikipedia/commons/7/7d/ExclamationMark.png,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/ExclamationMark.png/100px-ExclamationMark.png,2024-08-28,2019-12-13
2780573682,GPVI,protein-coding gene in the species Homo sapiens,4,C2780573682,2780573682,Q14905651,https://en.wikipedia.org/wiki/GPVI,https://upload.wikimedia.org/wikipedia/commons/9/9e/Protein_GP6_PDB_2gi7.png,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Protein_GP6_PDB_2gi7.png/100px-Protein_GP6_PDB_2gi7.png,2024-08-28,2018-01-05
28449271,Logic optimization,,4,C28449271,28449271,Q6667469,https://en.wikipedia.org/wiki/Logic%20optimization,,,2024-08-28,2016-06-24
2781369635,Nucleic acid test,group of techniques to detect a particular nucleic acid sequence,5,C2781369635,2781369635,Q348667,https://en.wikipedia.org/wiki/Nucleic%20acid%20test,https://upload.wikimedia.org/wikipedia/commons/f/fa/Rotavirus_Reconstruction.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Rotavirus_Reconstruction.jpg/100px-Rotavirus_Reconstruction.jpg,2024-08-28,2018-01-05
145685049,Euclidean minimum spanning tree,the shortest network collecting a given set of points in the plane,4,C145685049,145685049,Q4454941,https://en.wikipedia.org/wiki/Euclidean%20minimum%20spanning%20tree,https://upload.wikimedia.org/wikipedia/commons/1/16/Euclidean_minimum_spanning_tree.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/Euclidean_minimum_spanning_tree.svg/100px-Euclidean_minimum_spanning_tree.svg.png,2024-08-28,2016-06-24
