funder_id,funder,country_iso_alpha2_code,description,homepage_url,ror_id,openalex_id,wikidata_id,image_url,thumbnail_url,updated_date,created_date
4320330485,State Key Laboratory of Integrated Services Networks,CN,,,,F4320330485,,,,2024-08-29,2023-02-13
4320326383,Minister Erna Hamiltons Legat for Videnskab og Kunst,DK,,,,F4320326383,,,,2024-08-26,2023-02-13
4320322092,Korea Institute of Industrial Technology,KR,South Korean organization,http://www.kitech.re.kr,04qfph657,F4320322092,Q495331,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Kitech.gif,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Kitech.gif&width=300,2024-08-30,2023-02-13
4320337882,"Trường Đại học Công nghệ, Đại học Quốc Gia Hà Nội",VN,University,http://uet.vnu.edu.vn,,F4320337882,Q10829028,,,2024-08-26,2023-02-13
4320310164,Texas A and M University,US,"public research university in College Station, Texas, United States",https://www.tamu.edu,01f5ytq51,F4320310164,Q49212,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Texas A&M University logo.svg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Texas A&M University logo.svg&width=300,2024-08-30,2023-02-13
4320316637,Duke Institute for Health Innovation,US,"organization in Durham, United States",http://www.dihi.org,031n1rn61,F4320316637,Q43896873,,,2024-08-30,2023-02-13
4320328329,Centro Hospitalar Universitário do Porto,PT,,,,F4320328329,,,,2024-08-26,2023-02-13
4320330159,Iran Science Elites Federation,IR,nonprofit organization,https://isef.ir,,F4320330159,Q112085481,,,2024-08-29,2023-02-13
4320316562,Broach Foundation for Brain Cancer Research,US,,,,F4320316562,,,,2024-08-20,2023-02-13
4320322814,Taipei Medical University,TW,"university in Taipei, Taiwan",http://www.tmu.edu.tw,05031qk94,F4320322814,Q701818,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/?????????.JPG,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/?????????.JPG&width=300,2024-08-30,2023-02-13
4320334427,"Flavor Research and Education Center, Ohio State University",US,,,,F4320334427,,,,2024-08-18,2023-02-13
4320314475,Abraham J. and Phyllis Katz Foundation,US,,,,F4320314475,,,,2024-08-29,2023-02-13
4320323403,Universidad Politécnica de Cartagena,ES,,https://www.upct.es,02k5kx966,F4320323403,,,,2024-08-30,2023-02-13
4320308655,Dart Center for Journalism and Trauma,US,American resource center and think tank for journalists,http://dartcenter.org,02vh3sc45,F4320308655,Q5225567,,,2024-08-29,2023-02-13
4320312486,Renal Society of Australasia,AU,journal,http://www.renalsociety.org/journal,,F4320312486,Q15760610,,,2024-08-20,2023-02-13
4320311379,Voestalpine,AT,company of steel,http://www.voestalpine.com,04kgqpx54,F4320311379,Q689750,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Voestalpine 2017 logo.svg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Voestalpine 2017 logo.svg&width=300,2024-08-29,2023-02-13
4320322152,Tampieri Financial Group,IT,"company in Faenza, Italy",https://www.tampieri.com,00rztgq82,F4320322152,Q30264153,,,2024-08-30,2023-02-13
4320329806,Uniwersytet Przyrodniczy we Wroclawiu,PL,"university in Wrocław, Poland",http://www.up.wroc.pl,,F4320329806,Q4121030,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Uniwersytet Przyrodniczy we Wroclawiu.JPG,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Uniwersytet Przyrodniczy we Wroclawiu.JPG&width=300,2024-08-30,2023-02-13
4320330157,Research Foundation of Bharathidasan University,IN,,,,F4320330157,,,,2024-08-26,2023-02-13
4320315696,Rieger Foundation,US,,,,F4320315696,,,,2024-08-26,2023-02-13
4320319650,TauRx Pharmaceuticals,SG,pharmaceutical company based in Singapore,http://www.taurx.com,015frs841,F4320319650,Q7688600,,,2024-08-30,2023-02-13
4320337297,"Agricultural Biotechnology Research Center, Academia Sinica",TW,"facility in Taipei, Taiwan",http://abrc.sinica.edu.tw,04zkdcw61,F4320337297,Q77081381,,,2024-08-29,2023-02-13
4320319898,Danone Institute of Canada,CA,,http://www.danone.ca,03ffpww43,F4320319898,,,,2024-08-30,2023-02-13
4320309034,Daniels Fund,US,American charitable foundation,http://www.danielsfund.org,0536y0s22,F4320309034,Q5219479,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Daniels Fund headquarters.JPG,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Daniels Fund headquarters.JPG&width=300,2024-08-30,2023-02-13
4320325667,Internationella Programkontoret,SE,Swedish administrative authority,http://www.programkontoret.se,,F4320325667,Q10536287,,,2024-08-20,2023-02-13
4320323938,Ministerstvo Zemědělství,CZ,agriculture ministry of Czech Republic,http://eagri.cz,049wftm75,F4320323938,Q11781495,"https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Praha, Florenc, Ministerstvo zemedelství.jpg","https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Praha, Florenc, Ministerstvo zemedelství.jpg&width=300",2024-08-30,2023-02-13
4320324272,Agrupación Española de Entidades Aseguradoras de los Seguros Agrarios Combinados S.A.,ES,"organization in Seville, Spain",http://agroseguro.es,030c55a26,F4320324272,Q30265800,,,2024-08-29,2023-02-13
4320318187,Mikati Foundation,US,,,,F4320318187,,,,2024-08-25,2023-02-13
4320310458,Danmarks Lungeforening,DK,"organization in Copenhagen, Denmark",https://www.lunge.dk,0351th250,F4320310458,Q12307243,,,2024-08-30,2023-02-13
4320310730,Kagoshima University,JP,"higher education institution in Kagoshima Prefecture, Japan",http://kokusai.kuas.kagoshima-u.ac.jp/kucip,03ss88z23,F4320310730,Q335924,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Kagoshima University Central library.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Kagoshima University Central library.jpg&width=300,2024-08-30,2023-02-13
4320308582,Van Alen Institute,US,Nonprofit architectural organization,https://www.vanalen.org,05thvt304,F4320308582,Q17126093,,,2024-08-30,2023-02-13
4320337989,"Center for Complex Biological Systems, University of California, Irvine",US,,,,F4320337989,,,,2024-08-26,2023-02-13
4320312431,Braintree Laboratories,US,business enterprise in United States of America,,,F4320312431,Q45133100,,,2024-08-29,2023-02-13
4320327351,Evald ja Hilda Nissin Säätiö,FI,,,,F4320327351,,,,2024-08-30,2023-02-13
4320314857,Lehigh Valley Community Foundation,US,,,,F4320314857,,,,2024-05-20,2023-02-13
4320328369,Slovenská Lekárnicka Komora,SK,organization,https://www.slek.sk,,F4320328369,Q56121978,,,2024-07-21,2023-02-13
4320307334,Lung Cancer Online Foundation,US,"organization in East Setauket, United States",http://www.lungcanceronline.org,04cnw7m40,F4320307334,Q30272720,,,2024-08-29,2023-02-13
4320330786,Physical Research Laboratory,IN,Indian physics research institute,https://www.prl.res.in,02p0p4q62,F4320330786,Q2722209,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/P R L.JPG,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/P R L.JPG&width=300,2024-08-30,2023-02-13
4320328270,Fundación Focus,ES,"art center in Seville, Spain",http://www.focus.abengoa.es,,F4320328270,Q5871254,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Hospital Venerables 001.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Hospital Venerables 001.jpg&width=300,2024-08-25,2023-02-13
4320313939,Grenoble École de Management,FR,French Business school,http://www.grenoble-em.com,01h4fxd96,F4320313939,Q839224,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Logo Grenoble Ecole de Management.svg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Logo Grenoble Ecole de Management.svg&width=300,2024-08-29,2023-02-13
4320307653,National Kidney Foundation Serving Connecticut and Western Massachusetts,US,non-profit organization in the USA,https://www.kidney.org,01n45xa04,F4320307653,Q6973913,,,2024-08-30,2023-02-13
4320306943,Epilepsy.com,US,non-profit organization in the USA,http://www.epilepsy.com,01pxre019,F4320306943,Q5382973,,,2024-08-30,2023-02-13
4320327703,ExxonMobil Foundation,US,,,,F4320327703,,,,2024-08-30,2023-02-13
4320328733,Universidad de Sucre,CO,academic publisher,http://www.unisucre.edu.co,04fbb7514,F4320328733,Q7896369,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Unisucre.svg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Unisucre.svg&width=300,2024-08-30,2023-02-13
4320336681,"Instituto de Tecnologia Química e Biológica, Universidade Nova de Lisboa",PT,"scientific research institute in Oeiras, Portugal; Associate Laboratory, part of Universidade Nova de Lisboa",http://www.itqb.unl.pt,,F4320336681,Q10302945,,,2024-08-20,2023-02-13
4320337984,"Spins and Heat in Nanoscale Electronic Systems, University of California, Riverside",US,,,,F4320337984,,,,2024-08-26,2023-02-13
4320330608,Ministrstvo za zdravje,SI,,,,F4320330608,Q48688316,,,2024-08-27,2023-02-13
4320316320,Anhui Provincial Department of Human Resources and Social Security,CN,,,,F4320316320,,,,2024-08-27,2023-02-13
4320307555,Cushman Foundation for Foraminiferal Research,US,"nonprofit organization in Washington D.C., United States",http://www.cushmanfoundation.org/about/index.php,00zkk0e65,F4320307555,Q30271178,,,2024-08-30,2023-02-13
4320334860,"Global Collaborative Research, King Abdullah University of Science and Technology",SA,university,http://www.kaust.edu.sa,01q3tbs38,F4320334860,Q1463036,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/KAUST laboratory buildings and town mosque.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/KAUST laboratory buildings and town mosque.jpg&width=300,2024-08-30,2023-02-13
4320322578,Stanvac-Superon Group,IN,"company in Gurgaon, India",http://www.superonindia.com,00902tq54,F4320322578,Q30264133,,,2024-08-30,2023-02-13
4320306667,Nancy Davis Foundation for Multiple Sclerosis,US,,http://www.erasems.org,02cvqxe38,F4320306667,,,,2024-08-30,2023-02-13
4320328237,Administration of the Volgograd Region,RU,,,,F4320328237,,,,2024-03-19,2023-02-13
4320331203,Centre d’Excellence en Recherche sur les Maladies Orphelines – Fondation Courtois,CA,,,,F4320331203,,,,2024-08-30,2023-02-13
4320312744,International Glaucoma Association,GB,"nonprofit organization in Ashford, United Kingdom",https://www.glaucoma-association.com,038a5qa83,F4320312744,Q43894904,,,2024-08-30,2023-02-13
4320319431,Touchmark Foundation,US,,,,F4320319431,,,,2024-03-19,2023-02-13
4320330367,Nanjing Medical Science and Technique Development Foundation,CN,,,,F4320330367,,,,2024-08-30,2023-02-13
4320318910,Azabu University,JP,"Higher education institution in Kanagawa Prefecture, Japan",http://www.azabu-u.ac.jp,00wzjq897,F4320318910,Q4832013,,,2024-08-30,2023-02-13
4320317603,Urological Foundation,GB,,,,F4320317603,,,,2024-04-07,2023-02-13
4320312190,Astronomy Australia Limited,AU,independent non-profit company whose activities are related to astronomy and research in Australia,http://astronomyaustralia.org.au,03xh6aq63,F4320312190,Q4811668,,,2024-08-30,2023-02-13
4320324000,"School of Environment, Earth and Ecosystem Sciences",GB,"university in Milton Keynes, UK",http://www.open.ac.uk,05mzfcs16,F4320324000,Q2413375,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Open University logo.png,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Open University logo.png&width=300,2024-08-30,2023-02-13
4320313137,Suomen Pörssisäätiö,FI,Finnish organization,https://www.porssisaatio.fi,,F4320313137,Q11889506,,,2024-08-26,2023-02-13
4320329823,Fondation de l'Hôpital Général de Montréal,CA,,,,F4320329823,,,,2024-08-27,2023-02-13
4320334822,"National Institute of Oceanography, India",IN,"facility in Panaji, India",http://www.nio.org,01gvkyp03,F4320334822,Q3520770,,,2024-08-30,2023-02-13
4320332872,Society of Pediatric Psychology,US,"scientific and professional organization headquartered in the Washington, D.C.",https://www.apa.org,00rt1d436,F4320332872,Q466587,,,2024-08-30,2023-02-13
4320317348,EcoHealth Alliance,US,non-profit organization in the USA,http://www.ecohealthalliance.org,02zv3m156,F4320317348,Q5333114,,,2024-08-30,2023-02-13
4320316423,Industrial Macromolecular Crystallography Association Collaborative Access Team,US,,,,F4320316423,,,,2024-08-20,2023-02-13
4320324395,Instituto Nacional de Ciência e Tecnologia de Medicina Molecular,BR,government organization in Brazil,,,F4320324395,Q45136881,,,2024-08-20,2023-02-13
4320313016,St. Francis Xavier University,CA,"University in Antigonish, Nova Scotia, Canada",http://www.stfx.ca,01wcaxs37,F4320313016,Q2038889,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/StFXCoatofArms.png,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/StFXCoatofArms.png&width=300,2024-08-30,2023-02-13
4320308852,MacPhail Center for Music,US,non-profit organization in the USA,http://www.macphail.org,02s2t6509,F4320308852,Q6722065,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/MacPhail-20071218.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/MacPhail-20071218.jpg&width=300,2024-08-30,2023-02-13
4320335432,Postdoctoral Science Foundation of Guangxi Province of China,CN,,,,F4320335432,,,,2024-08-30,2023-02-13
4320335893,"Covenant University Centre for Research, Innovation and Discovery",NG,,,,F4320335893,,,,2024-08-30,2023-02-13
4320320630,Metabolic Support UK,GB,,http://www.climb.org.uk,00259ge12,F4320320630,,,,2024-08-30,2023-02-13
4320324065,Japanese Urological Association,JP,,http://www.urol.or.jp/en,03jrxdc53,F4320324065,,,,2024-08-30,2023-02-13
4320309885,California Institute of Regenerative Medicine,US,"research institute in California, United States",https://www.cirm.ca.gov,033m8b439,F4320309885,Q5020628,,,2024-08-30,2023-02-13
4320331015,Medical Research Centre,SL,,,,F4320331015,,,,2024-08-29,2023-02-13
4320326296,Xiamen Southern Oceanographic Center,CN,,,,F4320326296,,,,2024-08-28,2023-02-13
4320326986,State Key Laboratory of Simulation and Regulation of Water Cycle in River Basin,CN,,,,F4320326986,,,,2024-08-30,2023-02-13
4320306135,Ellison Medical Foundation,US,organization,http://www.ellisonfoundation.org,01pqy3846,F4320306135,Q5366056,,,2024-08-30,2023-02-13
4320327874,Stockholm Stress Center,SE,,,,F4320327874,,,,2024-08-29,2023-02-13
4320319328,Children's Hospital Association,US,organization of children's hospitals,http://www.childrenshospitals.net,05avqph76,F4320319328,Q16978254,,,2024-08-30,2023-02-13
4320337808,European Maritime and Fisheries Fund,,European Structural and Investment Fund,,,F4320337808,Q9256325,,,2024-08-30,2023-02-13
4320336661,École doctorale Sciences humaines et sociales - Perspectives européennes,FR,,,,F4320336661,,,,2024-03-19,2023-02-13
4320312013,European Society of Endocrinology,GB,,http://www.ese-hormones.org,0376x2274,F4320312013,,,,2024-08-30,2023-02-13
4320324198,Fondazione Ricerca Molinette,IT,"nonprofit organization in Turin, Italy",http://www.fondazionericercamolinette.it,01mhzrb93,F4320324198,Q30271365,,,2024-08-30,2023-02-13
4320308750,Filson Historical Society,US,,http://filsonhistorical.org,0486xr381,F4320308750,,,,2024-08-29,2023-02-13
4320334335,"Simons Center for the Social Brain, Massachusetts Institute of Technology",US,,,,F4320334335,,,,2024-08-26,2023-02-13
4320336206,"Jena School for Microbial Communication, Friedrich-Schiller-Universität Jena",DE,,,,F4320336206,,,,2024-08-20,2023-02-13
4320306600,American Institute of Indian Studies,US,organization,http://www.indiastudies.org,00kwhq089,F4320306600,Q4744147,,,2024-08-30,2023-02-13
4320329220,Shanghai Meteorological Service,CN,,http://www.smb.gov.cn/index.html,03tbkt876,F4320329220,Q15907618,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Xujiahui Guanxiangtai Jiuzhi.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Xujiahui Guanxiangtai Jiuzhi.jpg&width=300,2024-08-29,2023-02-13
4320319289,American Dairy Science Association,US,,http://adsa.org,04j9g3e78,F4320319289,,,,2024-08-30,2023-02-13
4320326144,Nordenskiöld-samfundet,FI,organization,http://www.nordenskioldsamfundet.fi,,F4320326144,Q21043889,,,2024-08-27,2023-02-13
4320332965,University of Colorado Denver,US,public university,http://www.ucdenver.edu,02hh7en24,F4320332965,Q1468161,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CU Denver logo.png,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CU Denver logo.png&width=300,2024-08-30,2023-02-13
4320335545,Bundesanstalt für Landwirtschaft und Ernährung,DE,"government organization in Bonn, Germany",https://www.ble.de,,F4320335545,Q1005534,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Bundesanstalt für Landwirtschaft und Ernährung Logo.svg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Bundesanstalt für Landwirtschaft und Ernährung Logo.svg&width=300,2024-08-30,2023-02-13
4320334652,"Institute of Historical Research, University of London",GB,postgraduate institution of the University of London,https://www.sas.ac.uk,039594g80,F4320334652,Q2248856,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/School of Advanced Study Logo.png,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/School of Advanced Study Logo.png&width=300,2024-08-30,2023-02-13
4320334029,Lysosomal Disease Network,US,,,,F4320334029,,,,2024-08-25,2023-02-13
4320312682,American Association of Clinical Anatomists,US,,http://www.clinical-anatomy.org,,F4320312682,Q4743052,,,2024-07-28,2023-02-13
4320318496,Gunvor och Josef Anérs Siftelse,SE,,,,F4320318496,,,,2024-08-25,2023-02-13
4320321654,"Ministry of Higher Education, Egypt",EG,Egyptian government agency for higher education,https://mohesr.gov.eg,0512bh102,F4320321654,Q12250950,,,2024-08-30,2023-02-13
4320322481,Politechnika Poznańska,PL,"technical university in Poznań, Poland",https://www.put.poznan.pl,00p7p3302,F4320322481,Q1678753,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Rektorat Polibudy PP.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Rektorat Polibudy PP.jpg&width=300,2024-08-30,2023-02-13
4320312402,American Society for Bone and Mineral Research,US,,http://www.asbmr.org,00kvw1g26,F4320312402,Q4745010,,,2024-08-30,2023-02-13
4320330464,"Fujian Provincial Key Laboratory for the Development of Bioactive Material from Marine Algae, Quanzhou Normal University",CN,,,,F4320330464,,,,2024-08-18,2023-02-13
4320306097,Autism Speaks,US,non-profit autism awareness organization and autism research organization from the United States,https://www.autismspeaks.org,04bkad313,F4320306097,Q784658,,,2024-08-30,2023-02-13
4320312635,Dairy Farmers of Nova Scotia,CA,,,,F4320312635,,,,2024-08-30,2023-02-13
4320316055,Consortium de Recherche et d’innovation en Aérospatiale au Québec,CA,"nonprofit organization in Montreal, Canada",http://www.criaq.aero,01ntmn724,F4320316055,Q30253590,,,2024-08-30,2023-02-13
4320314363,European Society for Paediatric Infectious Diseases,GB,,http://www.espid.org,00jvfh371,F4320314363,,,,2024-08-30,2023-02-13
4320308344,New York Public Library,US,public library system in New York City,https://www.nypl.org,02eysy271,F4320308344,Q219555,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/New York Public Library - Main Branch (51396225599).jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/New York Public Library - Main Branch (51396225599).jpg&width=300,2024-08-30,2023-02-13
4320311148,American Association of Petroleum Geologists,US,,http://www.aapg.org,03aj2mv38,F4320311148,,,,2024-08-30,2023-02-13
4320311855,University of Colorado,US,"public university system in Colorado, USA",http://www.cu.edu,00jc20583,F4320311855,Q1206658,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Old Main - Colorado.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Old Main - Colorado.jpg&width=300,2024-08-30,2023-02-13
4320332489,"College of Engineering, Ohio State University",US,,,,F4320332489,,,,2024-08-27,2023-02-13
4320311502,AADC Research Trust,GB,"nonprofit organization in London, United Kingdom",http://www.aadcresearch.org,007q7fd56,F4320311502,Q30270713,,,2024-08-30,2023-02-13
4320322132,"Centre of Excellence in Cognition and its Disorders, Australian Research Council",AU,"facility in Sydney, Australia",https://www.ccd.edu.au,044b7p696,F4320322132,Q30299505,,,2024-08-30,2023-02-13
4320324950,Bracco Imaging,IT,,,,F4320324950,,,,2024-08-28,2023-02-13
4320329304,S. H. Ho Foundation,HK,,,,F4320329304,,,,2024-08-04,2023-02-13
4320317899,Brotherhood of Maintenance of Way Employes Division-International Brotherhood of Teamsters,US,trade union,http://www.bmwed.org,,F4320317899,Q4975616,,,2024-03-19,2023-02-13
4320307633,Massage Therapy Foundation,US,"nonprofit organization in Evanston, United States",http://massagetherapyfoundation.org,00qhvya11,F4320307633,Q30272699,,,2024-08-30,2023-02-13
4320330694,National Heart Centre Singapore,SG,hospital in Singapore,https://www.nhcs.com.sg,04f8k9513,F4320330694,Q6973028,,,2024-08-30,2023-02-13
4320313381,Oak Tree Philanthropic Foundation,US,foundation in United States of America,,,F4320313381,Q45136546,,,2024-08-11,2023-02-13
4320320848,Sustainable Energy Authority of Ireland,IE,"government organization in Dublin, Ireland",http://www.seai.ie,015j3sb07,F4320320848,Q30295503,,,2024-08-30,2023-02-13
4320307261,Forbes Fund,US,"nonprofit organization in Pittsburgh, United States",https://forbesfunds.org,033myqh37,F4320307261,Q30271384,,,2024-08-30,2023-02-13
4320310072,North-Eastern Hill University,IN,Central University established on 19 July 1973 by an Act of the Indian Parliament,http://www.nehu.ac.in,055m2tx54,F4320310072,Q7055270,,,2024-08-30,2023-02-13
4320333428,Center for Neuroscience and Regenerative Medicine,US,"facility in Bethesda, United States",http://www.cnrmstudies.org,04dmgsx60,F4320333428,Q30267146,,,2024-08-29,2023-02-13
4320336953,"College of Medicine, Nursing and Health Sciences, National University of Ireland, Galway",IE,,,,F4320336953,,,,2024-08-18,2023-02-13
4320325596,Stiftelsen Anders Elofsons Fond,SE,foundation in Sweden,,,F4320325596,Q45137514,,,2024-03-19,2023-02-13
4320310636,University of Regina,CA,"public university in Regina, Saskatchewan, Canada",http://www.uregina.ca,03dzc0485,F4320310636,Q3104287,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/University of Regina Library viewed from the Oval.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/University of Regina Library viewed from the Oval.jpg&width=300,2024-08-30,2023-02-13
4320319738,Windtree Therapeutics,US,"company in Philadelphia, United States",http://www.windtreetx.com,02ecaj844,F4320319738,Q30269420,,,2024-08-30,2023-02-13
4320316797,Michigan Soybean Promotion Committee,US,,,,F4320316797,,,,2024-08-26,2023-02-13
4320335849,Anhui Provincial University Teaching Quality and Teaching Reform Project,CN,,,,F4320335849,,,,2024-08-26,2023-02-13
4320308608,Christopher Reynolds Foundation,US,"nonprofit organization in Boston, United States",http://www.creynolds.org,02q2xaq91,F4320308608,Q30271188,,,2024-08-30,2023-02-13
4320313770,Three Harbours Health Foundation,NZ,,,,F4320313770,,,,2024-08-25,2023-02-13
4320319001,Geneva Foundation,US,"nonprofit organization in Tacoma, United States",http://www.genevausa.org,04kdf7678,F4320319001,Q30281329,,,2024-08-29,2023-02-13
4320324351,Universidade Estadual do Ceará,BR,academic publisher,https://www.uece.br,00sec1m50,F4320324351,Q7894366,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Reitoria uece-fortaleza.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Reitoria uece-fortaleza.jpg&width=300,2024-08-30,2023-02-13
4320331630,Laboratorio Nacional de Supercómputo del Sureste de Mexico,MX,,,,F4320331630,,,,2024-08-27,2023-02-13
4320327762,Japan Food Chemical Research Foundation,JP,"nonprofit organization in Osaka, Japan",http://www.ffcr.or.jp/zaidan/ffcrhome.nsf/TrueMainE?OpenFrameSet,039wkaa17,F4320327762,Q36875296,,,2024-08-30,2023-02-13
4320324480,Fondation Thierry Latran,FR,"nonprofit organization in Boulogne-Billancourt, France",http://www.fondation-thierry-latran.org,03jf78g10,F4320324480,Q30271425,,,2024-08-30,2023-02-13
4320306264,Joe W. and Dorothy Dorsett Brown Foundation,US,"nonprofit organization in Metairie, United States",http://www.thebrownfoundation.org,043291659,F4320306264,Q30272485,,,2024-08-30,2023-02-13
4320308674,Educational Testing Service,US,world's largest private nonprofit educational testing and assessment organization,http://ets.org,03b5q4637,F4320308674,Q959089,,,2024-08-30,2023-02-13
4320315982,Mason Trust,GB,,,,F4320315982,,,,2024-08-28,2023-02-13
4320307638,Mellanby Autism Foundation,US,foundation in United States of America,,,F4320307638,Q45133957,,,2024-03-19,2023-02-13
4320327624,Instituto de Sistemas Complejos de Ingeniería,CL,,,,F4320327624,,,,2024-08-29,2023-02-13
4320326173,Excellent Youth Foundation of Heilongjiang Province of China,CN,,,,F4320326173,,,,2024-08-29,2023-02-13
4320326653,Jeffrey Cheah Foundation,MY,,,,F4320326653,,,,2024-08-20,2023-02-13
4320336287,"Centre for Discrete Mathematics and its Applications, University of Warwick",GB,,,,F4320336287,,,,2024-08-26,2023-02-13
4320309144,Emma Clyde Hodge Memorial Foundation,US,foundation in United States of America,,,F4320309144,Q45135646,,,2024-08-18,2023-02-13
4320325864,Sime Darby Plantation Bhd,MY,,,,F4320325864,,,,2024-08-29,2023-02-13
4320337745,"Center for Surveillance, Epidemiology, and Laboratory Services",US,"facility in Atlanta, United States",https://www.cdc.gov/csels/index.html,05xte6x19,F4320337745,Q33122150,,,2024-08-30,2023-02-13
4320328053,Max Weber Stiftung,DE,"government organization in Bonn, Germany",https://www.maxweberstiftung.de/en,02esxtn62,F4320328053,Q1913589,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Logo-Max-Weber-Stiftung.svg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Logo-Max-Weber-Stiftung.svg&width=300,2024-08-30,2023-02-13
4320324449,Haruv Institute,IL,"facility in Jerusalem, Israel",http://haruv.org.il,03w0y1q19,F4320324449,Q30272113,,,2024-08-29,2023-02-13
4320320263,Stem Cells for Safer Medicines,GB,nonprofit organization in United Kingdom,,,F4320320263,Q45135217,,,2024-08-20,2023-02-13
4320337955,"Department of Pediatrics, School of Medicine, University of Virginia",US,,,,F4320337955,,,,2024-08-25,2023-02-13
4320325503,Walter Haefner Stiftung,CH,foundation in Switzerland,,,F4320325503,Q45136698,,,2024-08-26,2023-02-13
4320318018,St. Louis Children's Hospital,US,"hospital in Missouri, United States",http://www.stlouischildrens.org,00qw1qw03,F4320318018,Q6673204,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Slch-photo.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Slch-photo.jpg&width=300,2024-08-30,2023-02-13
4320329401,Luoda Pharma,AU,,,,F4320329401,,,,2024-08-26,2023-02-13
4320319153,Ministry of Agriculture of the Republic of Kazakhstan,KZ,,,,F4320319153,,,,2024-08-30,2023-02-13
4320320997,Fundação de Amparo à Pesquisa do Estado de São Paulo,BR,research foundation,http://www.fapesp.br,02ddkpn78,F4320320997,Q5508997,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Logo fapesp.png,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Logo fapesp.png&width=300,2024-08-30,2023-02-13
4320314268,African Studies Association,US,Association of scholars,http://www.africanstudies.org,005msw364,F4320314268,Q4689923,,,2024-08-30,2023-02-13
4320324113,Fundación Salud 2000,ES,foundation in Spain,http://www.fundacionmercksalud.com/en,03hzthr30,F4320324113,Q45134787,,,2024-08-30,2023-02-13
4320333392,"Cumming School of Medicine, University of Calgary",CA,"medical school in Alberta, Canada",https://cumming.ucalgary.ca,,F4320333392,Q5429032,,,2024-08-29,2023-02-13
4320314037,Lake Forest College,US,private liberal arts college in Illinois,https://www.lakeforest.edu,04rmtzr09,F4320314037,Q6475861,,,2024-08-30,2023-02-13
4320337341,"Cognitive Neuroimaging Centre, Nanyang Technological University",SG,,,,F4320337341,,,,2024-03-19,2023-02-13
