publisher_id,alternative_name_seq,alternative_name
4310319702,4,Palgrave MacMillan
4310319721,1,ASCB
4310319724,1,Herbert Open Access Journals
4310319727,2,コクラン・ライブラリ
4310319727,6,Cochrane
4310319727,10,Cochrane-kirjasto
4310319727,14,Colaboración Cochrane
4310319727,19,بنیاد همکاری کوکران
4310319727,23,Кокрейновское сотрудничество
4310319727,27,考科藍合作組織
4310319732,1,Indiana University Press
4310319732,5,印第安纳大学出版社
4310319736,3,Fieldiana
4310319736,7,FMNH
4310319736,11,Muséum field
4310319736,15,المتحف الميداني للتاريخ الطبيعي بشيكاغو
4310319736,18,موزه میدانی تاریخ طبیعی
4310319736,22,Музей естественной истории им. Филда
4310319736,26,シカゴ歴史博物館
4310319745,4,R & L HS
4310319747,1,日本医学雑誌株式会社
4310319748,4,edpsciences.org
4310319749,2,퀸즐랜드공과대학
4310319749,6,QUTガーデンズポイント
4310319749,10,クイーンズランド科学技術大学
4310319750,1,Nihon Eisei Dōbutsu Gakkai
4310319751,3,朝日新聞社出版本部
4310319762,3,PTChem
4310319771,1,Scandinavian university press
4310319775,3,Mezinárodní politologický ústav MU
4310319783,3,Collection des universités de france
4310319787,1,런던 왕립 학회
4310319787,5,왕립협회
4310319787,9,ราชสมาคม
4310319787,13,ภาคีสมาชิกราชสมาคมแห่งลอนดอน
4310319787,16,British royal society
4310319787,20,FRS
4310319787,24,Je nenies vortoj
4310319787,28,Konunglega enska vísindafélagið
4310319787,35,Královská vědecká společnost
4310319787,39,London Qirollik Jamiyati
4310319787,43,Real Sociedade de Londres
4310319787,47,Royal society
4310319787,50,Royal Society of London
4310319787,54,Sociedade Real de Londres
4310319787,58,Tabiat haqidagi bilimlar taraqqiyoti bo'yicha London qirollik jamiyati
4310319787,62,Tabiat Haqidagi Bilimlar Taraqqiyoti Bo'yicha London Qirollik Jamiyati
4310319787,64,Tabiat Haqidagi Bilimlar Taraqqiyoti Boʻyicha London Qirollik Jamiyati
4310319787,68,The Royal Society of London for the Improvement of Natural Knowledge
4310319787,72,انجمن پادشاهی
4310319787,76,انجمن سلطنتي علوم
4310319787,81,جامعه سلطنتي
4310319787,85,החברה המלכותית של לונדון
4310319787,89,Британското Кралско Общество
4310319787,93,Королевское научное общество
4310319787,98,Кралско научно дружество
4310319787,102,Лондонско Кралско научно дружество
4310319787,106,Լոնդոնի թագավորական ընկերություն բնության մասին գիտելիքների զարգացման վերաբերյալ
4310319787,110,रायल सोसायटी
4310319787,115,皇家學會
4310319789,2,Mykolas-Romer-Universität)
4310319790,1,London Polytechnic
4310319790,5,Regent Street Polytechnic
4310319790,9,Universität Westminster
4310319790,13,Westminster University
4310319790,16,دانشگاه وست مینستر
4310319790,20,ウェストミンスター大学
4310319798,1,미국 계산기 학회
4310319798,5,เอซีเอ็ม
4310319798,9,Asociácia pre výpočtovú techniku
4310319798,13,Association for Computer Machinery
4310319798,16,Association of Computing Machinery
4310319798,20,اتحاد مكائن الحوسبة
4310319798,24,الأقسام الدراسية لدراسة الحاسب
4310319798,28,اي سي ام
4310319798,35,米国計算機学会
4310319798,39,計算機器協會
4310319799,3,国家环境卫生科学研究所
4310319800,2,Edition Text + Kritik
4310319802,3,VŠST
4310319803,1,Volk-und-Wissen-Verlag
4310319805,2,UAD
4310319808,2,미국 전기전자공학회
4310319808,6,AIEE
4310319808,10,Ieee
4310319808,14,ieee.org
4310319808,19,IEEE计算机学会
4310319808,23,Institute of Electrical and Electronics Engineers Inc
4310319808,27,Instituto de Elektrikaj kaj Elektronikaj Inĝenieroj
4310319808,31,Instituto de Ingenieros Electricos y Electrónicos
4310319808,32,Instituto de Ingenieros Eléctricos y Electrónicos
4310319808,36,"The Institute of Electrical and Electronics Engineers, Incorporated"
4310319808,40,آی تریپل ای
4310319808,44,ای تریپل ایی
4310319808,49,مؤسسهٔ مهندسان برق و الکترونیک
4310319808,53,ИЕЕЕ
4310319808,57,ইনস্টিটিউট অফ ইলেকট্রিক্যাল অ্যান্ড ইলেকট্রনিক ইঞ্জিনিয়ার্স
4310319808,61,國際電機電子工程學會
4310319808,67,電機暨電子工程師學會
4310319809,4,University of Brasilia
4310319811,1,Emerald Group Pub
4310319811,5,Emerald (wydawca)
4310319815,3,World Scientific Publishing Co Pte Ltd
4310319815,7,新加坡世界科技出版公司
4310319816,2,Klett-Verlag
4310319820,4,Наука/Интерпериодика
4310319821,2,Gruppo Editoriale L'Espresso
4310319824,2,マイナー文庫
4310319826,3,Panstwowe Wydawn. Naukowe
4310319826,7,Wydawnictwo Naukowe PWN S.A.
4310319827,1,Steiner Verlag
4310319828,4,جامعه كويه
4310319832,2,Verloren
4310319843,1,Gebr. Mann
4310319845,2,Geological society of america
4310319845,6,Sociedad Geológica Americana
4310319845,10,美国地质学会
4310319846,1,J.B. Lippincott Company
4310319846,5,"Lippincott, Grambo, and Co."
4310319847,3,Curzon
4310319847,7,George Routledge and Sons
4310319847,11,Routledge and Kegan Paul
4310319847,15,Routledge Taylor and Francis Group
4310319847,18,ראוטלדג
4310319847,22,רוטלדג
4310319847,26,劳特里奇出版社
4310319854,1,A' Chuideachd Urramach a tà chum Eòlas Crìosdaidh a Sgaoileadh air Feadh Gàidhealtachd agus Eileana na h-Alba
4310319854,5,"Society for Promoting Christian Knowledge: Northumberland Avenue, London, W.C. 2"
4310319854,9,基督教知識促進會
4310319859,1,Gütersloher Verlagshaus Mohn
4310319866,3,"Osterreichische Akademie der Wissenschaften, Verlag"
4310319867,1,메트로폴리탄 박물관
4310319867,5,พิพิธภัณฑ์ศิลปะเมโทรโปลิตัน
4310319867,9,Met
4310319867,13,Metropolitani kunstimuuseum
4310319867,16,Metropolitan Museum di New York
4310319867,20,"Metropolitan Museum of Art, New York"
4310319867,24,Metropoliteno meno muziejus
4310319867,28,Museo de Arte Metropolitano
4310319867,35,Museu metropolità d'art de Nova York
4310319867,39,Museu Metropolitano de Nova Iorque
4310319867,43,Muzeu Metropolitan
4310319867,47,The Metropolitan Museum of Art
4310319867,50,موزه متروپولیتن
4310319867,54,موزه هنرهای متروپولیتن نیویورک
4310319867,58,מוזיאון המטרופוליטן לאומנות
4310319867,62,Метрополитън
4310319867,64,Метрополітан музей
4310319867,68,Музей Метрополитэн
4310319867,72,Музеј уметности Метрополитен
4310319867,76,Мэтраполітан
4310319867,81,大都會博物館
4310319869,2,hindawi.com
4310319869,6,Hindawi Publishing Group
4310319871,3,Hogrefe Publishing Group
4310319874,1,"""Františkova univerzita"""
4310319874,5,Palackého univerzita
4310319874,9,Palacký-Universiteit
4310319874,13,Palacký University in Olomouc
4310319874,16,Universita Palackého
4310319874,20,Université d'Olomouc
4310319874,24,Univerzita Palackého
4310319874,28,UPOL
4310319876,2,ETS
4310319879,1,J. B. Metzler’sche Verlagsbuchhandlung
4310319884,2,Odile Jacob
4310319885,4,Broken/قومی جغرافیائی انجمن
4310319885,8,Nacia Geografia Societo
4310319885,12,National Geographic Channel
4310319885,17,NGS
4310319885,21,انجمن نشنال جئوگرافیک
4310319885,25,مجلة ناشونال جيوغرافيك
4310319885,29,مجله نشنال جیئوگرافیک
4310319885,34,نیشنل جیوگرافک سوسایٹی
4310319885,38,האגודה הלאומית לגאוגרפיה
4310319885,42,נעשינול זיאוגראפיק
4310319885,46,НГТ
4310319887,1,CDU
4310319887,5,SEDES
4310319889,2,CBA
4310319895,1,OLH
4310319898,1,Institut aéronautique de Moscou
4310319898,5,State University of Aerospace Technology
4310319898,9,莫斯科航空学院
4310319900,2,シュプリンガー
4310319900,6,Springer SBM
4310319900,10,Springer-Verlag Berlin Heidelberg
4310319903,1,Philipp von Zabern
4310319908,2,ネイチャー・ポートフォリオ
4310319908,6,natureresearch
4310319911,1,Lexxion
4310319912,4,UAEMEX
4310319912,8,Universidad Autonoma del Estado de México
4310319913,2,PAGEPress Publications
4310319915,3,UFSC
4310319915,7,Université fédérale de santa catarina
4310319919,1,BSL
4310319922,1,Enke Verlag
4310319922,5,Sonntag Verlag
4310319923,3,Universidad de San Francisco
4310319923,7,USF
4310319924,2,"Presses universitaires de France, PUF"
4310319926,3,Pearson plc
4310319926,7,Verlagsgruppe Pearson
4310319931,3,Sociedad Estadounidense de Taxonomos Vegetales
4310319932,2,MSA
4310319934,3,Americký ústav pro geologický průzkum
4310319934,7,Geologická služba USA
4310319934,11,Servicio Geologico de Estados Unidos
4310319934,15,Servicio Geologico de los Estados Unidos
4310319934,18,Trung tâm Khảo sát Địa chất Hoa Kỳ
4310319934,22,United States Geological Survey
4310319934,26,U. S. Geological Survey
4310319934,30,USGS
4310319934,33,انجمن زمینشناسی امریکا
4310319934,37,سازمان نقشهبرداری زمینشناسی ایالات متحدهٔ ایالات متحده
4310319934,41,سازمان نقشهبرداریهای زمینشناسی ایالات متحدهٔ امریکا
4310319934,45,Геологічна служба Сполучених Штатів
4310319934,48,米国地質研究所
4310319934,52,美国地质调查局
4310319938,1,G`arbiy Bogemiya Universiteti
4310319938,5,université de Plzeň
4310319938,9,Westboheemse Universiteit
4310319938,13,Západočeská Univerzita v Plzni
4310319939,3,Nomos Verlagsgesellschaft
4310319941,4,NWU
4310319941,8,PU vir CHO
4310319941,12,ノースウエスト大学
4310319943,1,BPV Buch- und Pressevertrieb
4310319943,5,Christophorus-Verlag
4310319943,9,OZ Druck
4310319943,13,Targetmedia
4310319943,16,WPS medienservice
4310319945,2,BMJ Publishing Group
4310319951,1,Eesti Teaduste Akadeemia Kirjastus
4310319954,1,General Netherlands Chemical Society
4310319955,3,Historia de los lenguajes de programación
4310319964,2,マクミラン・パブリッシャーズ
4310319964,6,Macmillan and Co.
4310319964,10,Macmillan & Co.
4310319964,14,Macmillan Group
4310319964,19,Macmillan Publishing Co.
4310319964,23,Worth Publishers
4310319967,1,Bayerischer Schulbuch Verlag
4310319967,5,Oldenbourg Wissenschaftsverlag
4310319970,1,Afrika Studiecentrum
4310319972,2,"Springer, Cham"
4310319982,3,China Science Publishing & Media Ltd.
4310319982,7,CSPM
4310319982,11,中国科技出版传媒股份有限公司
4310319984,4,Università di Udine
4310319984,8,Universitetet i Udine
4310319985,2,Verlag Spektrum der Wissenschaft
4310319986,1,C. W. Leske Verlag
4310319986,5,VS-Verlag
4310319987,3,Boom uitgevers Den Haag
4310319987,7,Uitgeverij Boom
4310319988,2,Transversal (Zeitschrift)
4310319989,4,Stämpfli SA
4310319993,2,Lunar & Planetary Institute
4310319999,1,Georg Thieme Verlag
4310319999,5,Thieme-Verlag
4310320000,1,Georg Thieme Verlag
4310320000,5,Thieme-Verlag
4310320006,2,Amerykańskie Towarzystwo Chemiczne
4310320006,6,美國化學協會
4310320007,4,Видавництво «Наука»
4310320007,8,Издательство «Наука»
4310320007,12,俄罗斯科学出版社
4310320009,3,Видавництво АН СРСР
4310320009,7,Издательство АН СССР
4310320009,11,Наука (издательство)
4310320009,15,科学出版社
4310320014,2,V&R
4310320017,3,SAGE
4310320017,7,SAGE Publishing
4310320019,2,Otto-Schmidt-Verlag
4310320021,1,Ernst & Korn
4310320021,5,Ernst u. Sohn
4310320029,1,Deutscher Apotheker Verlag
4310320032,1,Weka Holding
4310320036,3,Westermann Druck- und Verlagsgruppe
4310320040,1,Wochenschau-Verlag
4310320052,3,Academia de Ciências dos Estados Unidos
4310320052,7,Academia nacional de ciencias estados unidos
4310320052,11,Accademia Nazionale delle Scienze
4310320052,15,Amerika qo`shma shtatlari milliy fanlar akademiyasi
4310320052,18,Amerika Qo`shma Shtatlari Milliy Fanlar Akademiyasi
4310320052,22,Národní akademie věd Spojených států
4310320052,26,nasonline.org/
4310320052,30,National Academy of Sciences der Vereinigten Staaten
4310320052,33,National Academy of Sciences of the USA
4310320052,37,USA:s nationella vetenskapsakademi
4310320052,41,Yhdysvaltain tiedeakatemia
4310320052,45,الأكاديمية الوطنية الأمريكية للعلوم
4310320052,48,האקדמיה הלאומית למדעים של ארצות הברית
4310320052,52,НАН США
4310320052,56,全米国立科学アカデミー
4310320052,60,米国国立科学アカデミー
4310320053,1,Éditions de l'École des Hautes Études en Sciences Sociales
4310320054,2,Ediciones Gallimard
4310320054,6,Éditions Gallimard
4310320054,10,Editorial Gallimard
4310320054,14,Gallimard (kirjastus)
4310320054,19,Les Éditions de la Nouvelle revue française
4310320054,23,הוצאת גלימר
4310320054,27,Издательство Галлимара
4310320055,4,EDITIONS DE MINUIT
4310320055,8,Les éditions de minuit
4310320055,12,Полночное издательство
4310320056,1,エディシオン・ラルース
4310320056,5,EDITIONS LAROUSSE
4310320056,9,Librairie Larousse
4310320056,13,Ларусс
4310320056,16,ラルース出版社
4310320058,4,Асоціація по розвитку штучного інтелекту
4310320059,2,E.N.S. Editions
4310320060,3,Sociologický Ústav AV ČR
4310320061,1,AIP Publishing LLC
4310320062,2,"International Scientific Information, Inc."
4310320064,1,Hamad Bin Khalifa University Press
4310320065,3,Habelt-Verlag
4310320066,4,Actes-Sud
4310320066,8,Acte Sud
4310320066,12,阿克特·苏德
4310320068,3,美国临床肿瘤学会
4310320069,1,punctum
4310320070,2,A. Colin
4310320070,6,Éditions Armand Colin
4310320072,1,AMC
4310320072,5,加拿大医学协会
4310320080,1,Forlaget Harrassowitz
4310320080,5,O. Harrassowitz
4310320080,9,הוצאת האראסוביץ
4310320082,4,מרכז שלם
4310320083,2,IOP Publishing Ltd.
4310320087,4,Cnrs éditions
4310320088,1,カルマン・レヴィ
4310320088,5,Calmann-Levy
4310320088,9,Éditions Calmann-Levy
4310320093,1,MedCrave
4310320095,4,Éditions Delmas
4310320098,4,Česká Botanická Společnost
4310320101,1,KAMS
4310320104,1,PeerJ
4310320105,3,Verlag Holzhausen (Austria)
4310320106,4,Fondo de Cultura Economica de Mexico
4310320108,3,Springer Science+Business Media B.V (Netherlands)
4310320109,1,Agrarverlag
4310320113,3,エディシオン・エルネスト・フラマリオン
4310320113,7,Flamarion
4310320115,2,ELM Scholarly Press
4310320116,3,Harper & Bros
4310320116,7,Harper & row
4310320116,11,哈普
4310320116,15,哈珀与罗出版公司
4310320116,18,哈珀–罗出版社
4310320118,2,Il mulino
4310320119,4,Institiúid Ard-Léinn Bhaile Átha Cliath
4310320119,8,都柏林高级研究学会
4310320120,1,ASSOCIATION INSTITUT DES ETUDES SLAVES
4310320120,5,institut national d'études slaves
4310320125,1,John libbey eurotext
4310320128,1,Éditions Klincksieck
4310320130,4,L'Herne
4310320131,2,La documentation française
4310320132,3,Éditions Zones
4310320132,7,Zones
4310320134,2,Leo Olschki
4310320134,6,L.S. Olschki
4310320136,1,LGDJ
4310320137,3,Librairie philosophique J.Vrin
4310320138,4,K. G. Saur
4310320138,8,K. G.Saur Verlag
4310320138,12,Verlag K. G. Saur
4310320140,3,"McFarland & Company, Inc."
4310320141,1,れきはく
4310320141,5,Історичний музей Японії
4310320144,1,Nova Science Publishers
4310320148,3,Polynesian Society of New Zealand
4310320149,1,Presses de la Sorbonne
4310320149,5,PU Paris-Sorbonne
4310320150,2,Presses Universitaires de Strasbourg
4310320151,4,PUR
4310320155,2,アメリカ生理学会
4310320157,1,아셰트 출판
4310320157,5,Éditions Hachette
4310320157,9,Hachette Éducation
4310320157,13,Hachette - Lagardère Media
4310320157,16,Hachette Livre
4310320157,20,Hachette UK
4310320157,24,Librairie générale française
4310320157,28,Louis Hachette et Cie
4310320160,1,Cesky statisticky urad
4310320160,5,CZSO
4310320162,4,ネブラスカ大学出版局
4310320166,2,Encyclopédie de la Méditerranée
4310320168,1,Belin
4310320173,1,Editions Kime
4310320174,2,Édition l'âge d'homme
4310320174,6,Éditions L'Age d'Homme
4310320174,10,Éditions L'Âge d'homme
4310320174,14,L'Age d'Homme (edition)
4310320175,4,Editions Scientifiques Elsevier
4310320175,8,MASSON Éditeur
4310320176,1,EDITIONS PRIVAT
4310320178,4,Éditions de l’Atelier
4310320178,8,Éditions ouvrières
4310320178,12,Les Editions de l’Atelier
4310320179,2,ERES
4310320181,1,AIB
4310320184,1,Carocci editore
4310320186,4,桦树屋出版社
4310320186,8,比克霍伊泽
4310320189,1,Edinburgh University Press
4310320195,2,ECS
4310320195,6,انجمن الکتروشیمی امریکا
4310320197,1,Fondazione Giovanni Spadolini
4310320198,2,Edizioni Franco Angeli
4310320198,6,Franco Angeli Edizioni
4310320204,3,Istituto centrale per il Catalogo unico delle biblioteche italiane e per le informazioni bibliografiche
4310320204,7,義大利圖書館聯合目錄中央研究所
4310320206,2,Nuova Italia
4310320208,1,Luigi Pellegrini editore
4310320209,3,Mimesis Edizioni
4310320211,2,Zanichelli Editore
4310320213,1,Francke Verlag Bern
4310320214,2,Nuova ERI
4310320218,4,Società_chimica_italiana
4310320223,4,Continuum International
4310320223,8,Hambledon and London
4310320223,12,Thoemmes Continuum
4310320223,17,連續國際出版集團
4310320226,4,ASA
4310320229,1,Волгоградский университет
4310320232,1,오이씨디
4310320232,5,Eiropas ekonomiskās sadarbības organizācija
4310320232,9,Europos ekonominio bendradarbiavimo organizacija
4310320232,13,KHEE
4310320232,16,Observateur de l'OCDE
4310320232,20,Ocse
4310320232,24,OECD
4310320232,28,OEKE
4310320232,35,Organisasi untuk Kerjasama Ekonomi dan Pembangunan
4310320232,39,Organisation for Economic Co-operation and Development
4310320232,43,Organisation for European Economic Co-operation
4310320232,47,Organismo para la Cooperacion y el Desarrollo Economico
4310320232,50,Organització de Cooperació i Desenvolupament Econòmic
4310320232,54,Organizácia pre európsku hospodársku spoluprácu
4310320232,58,Organización de Cooperación y Desarrollo Económicos
4310320232,62,Organizacion para la Cooperacion y el Desarrollo Economicos
4310320232,64,Organizacion para la Cooperación y el Desarrollo Económicos
4310320232,68,Organizaĵo por Ekonomiaj Kunlaboro kaj Evoluigo
4310320232,72,Organizația pentru Cooperare și Dezvoltare Europeană
4310320232,76,Organizo por Ekonomia Kunlaborado kaj Evoluo
4310320232,81,Organizzazione per la Cooperazione economica e lo Sviluppo Economico
4310320232,85,Tổ chức Hợp tác Kinh tế châu Âu
4310320232,89,سازمان همکاری و توسعهٔ اقتصادی
4310320232,93,ΟΟΣΑ
4310320232,98,ИХҮО
4310320232,102,ОИСР
4310320232,106,Организация по экономическому сотрудничеству и развитию
4310320232,110,ЭЗХАХБ
4310320232,115,ஓஇசிடி
4310320232,119,經合組織
4310320238,2,Издательство «Медицина»
4310320239,4,马萨诸塞州医学会
4310320244,3,計算語言學會
4310320248,1,Rossiĭskai︠a︡ inzhenernai︠a︡ akademii︠a︡
4310320252,3,Academia Americana de Artes e Ciências
4310320252,7,Academia d'Estaos Xuníos de les Artes y les Ciencies
4310320252,11,Académie américaine des Arts et Sciences
4310320252,15,American Academy of Arts and Sciences
4310320252,18,Amerikan Akademisi
4310320252,22,آکادمی هنر و دانش آمریکا
4310320252,26,Американская академия наук и искусств
4310320252,30,美国艺术科学院
4310320252,33,美國藝術與科學院
4310320254,2,American Association of Physics Teachers
4310320254,6,انجمن مدرسین فیزیک ایالات متحده
4310320254,10,美国物理教师协会
4310320255,4,American astronomical society
4310320255,8,Astronomical and Astrophysical Society of America
4310320255,12,Société américaine d'astronomie
4310320255,17,جامعهٔ اخترشناسی امریکا
4310320256,4,biomedcentral.com
4310320256,8,现代生物出版集团
4310320257,2,American institute of physics
4310320257,6,Instituto Americano de Fisica
4310320257,10,موسسه فیزیک ایالات متحده
4310320257,14,Американский физический институт
4310320258,1,AOAC
4310320259,3,Amerikan tıp derneği
4310320259,7,Asociacion Medica Estadounidense
4310320259,11,Journal of the American Medical Association
4310320259,15,全米医師会
4310320259,18,米国医師会<Eng>
4310320260,2,Sociedade Meteorológica Americana
4310320261,4,Amerikanische Physikalische Gesellschaft
4310320261,8,Sociedad Americana de Física
4310320261,12,انجمن فیزیک ایالات متحده
4310320261,17,جامعهٔ فیزیک آمریکا
4310320261,21,החברה הפיזיקלית האמריקאית
4310320262,3,Americká psychologická společnost
4310320262,7,Asociación Americana de Psicologia
4310320262,11,Asociación Estadounidense de Psicologia
4310320262,15,איגוד הפסיכולוגים האמריקאי
4310320262,18,האגודה הפסיכולוגית האמריקנית
4310320262,22,Американската асоциация по психология
4310320262,26,АПА
4310320262,30,美國精神科協會
4310320263,1,American Society for Microbiology
4310320263,5,Society of American Bacteriologists
4310320266,1,Radcliffe
4310320273,2,Американская ассоциация исследования рака
4310320274,1,ADA
4310320275,3,The American Geological Institute
4310320277,4,美國公共衛生協會
4310320278,3,Американське товариство біохіміків
4310320278,7,美國生物化學與分子生物學學會
4310320279,1,美國臨牀研究協會
4310320281,2,ASHA
4310320282,1,American Theological Library Association
4310320287,1,Fischer
4310320287,5,Fischer Verlag
4310320287,9,S·費雪出版社
4310320290,1,Lodz University Press
4310320293,4,VM Media sp. z o.o. VM Group sp.k.
4310320295,1,Harvard Law
4310320297,2,bioone.org
4310320298,1,International Water Association Publishing
4310320299,3,Latvijas Universitate
4310320299,7,Lettische Universität
4310320299,11,Peter-Stucka-Universität
4310320299,15,Universität Lettland
4310320299,18,Universite de Lettonie
4310320299,22,Латвийский государственный университет
4310320300,2,Den Almindelige Danske Lægeforening
4310320307,3,"College Art Association, Inc."
4310320309,4,商务印书馆
4310320311,1,Constable & Co.
4310320314,1,Kansas Jayhawks
4310320314,5,KU
4310320314,9,Univ of Kansas
4310320314,13,堪薩斯大學
4310320319,1,University of Massachusetts Medical School Library
4310320320,4,The Claremont Colleges Library
4310320322,1,De Gruyer Open
4310320324,2,Dartmouth Library
4310320327,1,Virginia Tech Libraries
4310320329,2,Academic Conferences and Publishing Interantional
4310320330,1,Adis
4310320335,1,Pitt Libraries
4310320335,5,University of Pittsburgh Library
4310320336,4,Verlagsgruppe Deutscher Fachverlag
4310320338,1,Paul Bechtold Library
4310320345,2,"KeAi Communications Co., Ltd."
4310320346,1,KeAi Communications Co. Ltd.
4310320348,2,Dovepress
4310320353,2,爱德华·埃尔加出版公司
4310320355,3,Equinox Publishing Ltd
4310320358,3,美国实验生物学联合会
4310320361,2,Galpin Society Journal
4310320362,1,리틀 브라운 앤 컴퍼니
4310320362,5,Little
4310320362,9,"Little, Brown and Company"
4310320362,13,"Little, Brown & Company"
4310320362,16,利特尔&布朗出版社
4310320362,20,利特爾、布朗和公司
4310320362,24,小布朗出版公司
4310320363,3,Smathers Library
4310320363,7,University of Florida Libraries
4310320373,4,"Annual Reviews, Inc."
4310320374,3,HELDREF Publications
4310320377,2,Jyväskylä Pedagoogiline Instituut
4310320378,1,Western Libraries
4310320379,3,University of Alberta Library System
4310320380,2,University of Rhodesia
4310320383,1,SFHU
4310320387,1,Maison d'édition des Nations Unies
4310320389,2,Kerman University of Medical Sciences
4310320390,1,Blackwell Publishers
4310320396,4,Condé Nast Publications
4310320396,8,康泰纳仕数字公司
4310320397,2,N.Z. Hydrological Society
4310320399,3,Unidad Xochimilco
4310320402,3,John Benjamins Pub. Co.
4310320408,2,The Korean Association of Internal Medicine
4310320411,1,Clinics Cardive Pub.
4310320413,2,Science Printers & Publishers
4310320416,2,MyJOVE Corporation
4310320419,1,"MedReviews, LLC"
4310320424,2,IGI Global (United States)
4310320432,2,Baerenreiter
4310320432,6,Editio Bärenreiter Praha
4310320437,2,"ABC - Clio, Inc."
4310320437,6,ABC-CLIO出版社
4310320439,3,IEEEコンピュータ・ソサイェティ
4310320439,7,IEEE计算机协会
4310320439,11,电气电子工程师学会计算机学会
4310320440,2,Peter Lang International Academic Publishers
4310320440,6,PIE Lang
4310320440,10,彼得·朗
4310320443,1,Mary Ann Liebert
4310320446,1,"Involve, a Journal of Mathematics"
4310320448,2,Medknow Publications
4310320466,3,OMICS Group
4310320470,1,Pennsylvania State University Press
4310320475,1,Rodophi B.V.
4310320476,4,"Rowman and Littlefield, Inc."
4310320476,8,尖銳報
4310320476,12,罗曼和利特菲尔德
4310320476,17,莱曼和赖特菲尔德
4310320476,21,萊曼與賴特菲爾德
4310320478,1,College of Nurses Aotearoa New Zealand Incorporated
4310320480,2,Scientific Research Pub.
4310320480,6,"Scientific Research Publishing, Inc. USA"
4310320480,10,科学研究出版社
4310320497,4,Society for General Microbiology
4310320502,1,First published in 1971 by Tavistock Publications Ltd
4310320504,2,Professor Training University
4310320504,6,جامعة تربیة مدرس
4310320508,4,החברה למתמטיקה תעשייתית ושימושית
4310320508,8,工业和应用数学会
4310320508,12,アメリカ応用数理学会
4310320508,17,美國工業與應用數學協會
4310320510,1,University of Western Australia Press
4310320513,1,Odense Universitetsforlag
4310320516,1,University of Toronto Library
4310320524,1,B. G. Teubner
4310320524,5,Teubner Verlag
4310320527,2,Frontiers Loop
4310320532,1,Берлинское научное издательство
4310320535,2,ロシア・アカデミー
4310320535,6,Acadèmia de les Ciències de la Unió Soviètica
4310320535,10,Academia de Ştiinţe a Uniunii Sovietice
4310320535,14,Academia de Științe sociale de pe lingă C.C. al P.C.U.S.
4310320535,19,Academia russa de ciências
4310320535,23,Academia Scientiarum URSS
4310320535,27,Accademia delle scienze della Federazione Russa
4310320535,31,Accademia delle scienze russa
4310320535,32,Akademia Nauk ZSRR
4310320535,36,Det russiske vitenskapsakademiet
4310320535,40,Petersburska Akademia Nauk
4310320535,44,RFA
4310320535,49,Russian Academy of Sciences
4310320535,53,Russiske vitenskapsakademiet
4310320535,57,Soveta akademio de sciencoj
4310320535,61,TSRS mokslų akademija
4310320535,67,الأكاديمية السوفياتية للعلوم
4310320535,71,האקדמיה הרוסית למדע
4310320535,75,АН на СССР
4310320535,79,Российская Академия Наук
4310320535,82,Руската академия на науките
4310320535,86,ロシア学士院
4310320535,90,帝国科学アカデミー
4310320535,94,ソビエト科学アカデミー
4310320535,97,ソヴィエト連邦科学アカデミー
4310320543,2,Smithsonian Institution. Press
4310320544,3,InnoVision Health Media
4310320545,1,Verduci
4310320547,4,Erlbaum
4310320547,8,Taylor et Francis
4310320547,12,"Taylor & Francis, Ltd"
4310320547,17,泰勒及弗朗西斯集團
4310320547,21,泰勒和弗朗西斯集團
4310320547,25,西景出版社
4310320548,1,랑겐샤이트
4310320552,3,Carl Heinrich Beck
4310320552,7,C. H. Beck Verlag
4310320552,11,Verlag C. H. Beck
4310320552,15,Verlag Franz Vahlen
4310320555,4,Union Internacional de Cristalografia
4310320556,1,Burlington House
4310320556,5,RSC Publishing
4310320556,9,வேந்திய வேதியியல் கழகம்
4310320556,13,英国皇家化学会
4310320556,16,英國皇家化學院
4310320558,4,Chemical Abstracts
4310320559,2,Longman & Co.
4310320559,6,"Longman, Hurst, Rees, Orme, and Brown"
4310320559,10,"Longmans, Green & Co."
4310320559,14,لونجمان
4310320561,1,ブリル・パブリッシャーズ
4310320561,5,Brill Academic Publishing
4310320561,9,Brill Online
4310320561,13,Editions Brill
4310320561,16,E.J. Brill
4310320561,20,Koninklijke Brill N.V.
4310320561,24,布里尔出版社
4310320565,3,日本化學會獎
4310320566,4,Эрих Шмидт (издательство)
4310320570,2,WWJ
4310320571,4,A. R. Liss
4310320571,8,"Liss, Inc."
4310320576,3,PZWL
4310320577,1,Wydawnictwo SIGMA NOT
4310320580,1,Wrocław University Press
4310320583,2,Лондонское химическое общество
4310320595,4,ジョン・ワイリー・アンド・サンズ
4310320595,8,"John Wiley & Sons, Inc."
4310320595,12,Wiley
4310320595,17,Wiley-VCH Verlag GmbH & Co. KGaA
4310320595,21,جان وایلی
4310320657,1,アルマッタン
4310320657,5,Éditions L’Harmattan
4310320657,9,L’Harmattan
4310320676,1,Johann Phillipp Haug Verlag
4310320811,1,Видавництво ЛНУ
4310320811,5,Львів: Видавничий центр ЛНУ імені Івана Франка
4310320843,1,"Deutscher Verlag für Grundstoffindustrie, Leipzig"
4310320862,1,Herpetologists League
4310320989,4,国際暗号学会（IACR）
4310320990,3,Elsevier Science
4310320990,7,انتشارات الزویر
4310321020,2,Peeters Publishers
4310321022,3,ub.cat
4310321022,7,Universitat Central de Barcelona
