institution_id,acronym_seq,acronym
1316958739,2,ARB
4210151865,1,TWINCORE
214619192,1,ХДУХТ
4391012597,1,JSTP
22223346,1,UADRAR
4210135647,1,TSNIIDI
4387152257,1,TPM
4210097101,1,UAR
4210163166,1,LARHRA
4210100817,1,VIDC
4210130964,1,IRASEC
4210106354,1,FGL
2802759389,1,PVAMC
2799551455,1,JOGMEC
4210111903,1,CARILEC
4392738126,1,SSA
2800781293,1,AAPA
92924379,1,EGS
1328803932,1,AGI
4210101014,1,CHAA
4210138783,1,IMA
4210132584,1,CEEC
4400573289,1,SXUK
4210123035,1,ZBC
4210157445,1,CETTEX
166846921,1,LSHU
4391767810,1,FPI
4210109654,1,MRSEC
4210096861,1,SAR
4210138626,1,NVA
4210148430,1,OSU
2802148964,1,INdAM
2800132395,1,CMA
4210143212,1,KcK
4210087848,1,SAPSU
4390039243,1,CEMOTEV
4210108773,1,ARP SA
4210159636,1,FORZA
4210150598,1,UniWiND
1317239608,1,Fed
4210162106,1,IBST
2800354493,1,PTC
4210143322,1,PDAC
1337250831,1,FEMA
4210105613,1,LSOP
4210136373,1,YCL
4210112546,1,JMC
4387155143,1,UoR
4210139616,1,WCS
4210103615,1,IRA
4210152889,1,RTTN
4387152433,1,CHAD
4210097482,1,ACVO
4210090026,1,WSJF
4210100247,1,CfY
4210086371,2,ADIU
4389425293,2,GRC PSYDEV
74656192,1,GAU
4396570566,1,EIDAES
2799540639,1,CMHA
4387154014,1,CMEE
4210134170,2,SÉAC
2801994115,2,ASE
3132105718,1,AUCA
4210095191,1,SAICA
2998552023,1,MALDEF
4210115612,1,IISER
4210160827,1,BIAA
1333738725,1,INCOIS
4210101581,1,LA
4210086630,1,CIP
173145899,1,TCUE
2800278093,1,SCA
4210130404,1,RSRT
4210159095,1,UCEM
3132581156,1,UNASA
4210135568,1,BDI
4210156668,1,INSTOR
4394709147,1,LDP
4210159733,1,UNC
4210097436,1,PDF
2800201399,1,NHSGGC
4387154884,1,IFPO
4210136170,1,GMCH
4210133774,1,DOSM
4210111622,1,CC&E
3017770710,1,CNERI
4210097057,1,CEBaP
2800746572,1,EAU
4210142090,1,MOC
4210144839,1,HBKU
4210118970,1,ERRI
4210111834,1,IPF
4210117594,1,SCT
4387155656,2,RDU
4210161822,1,ILF
22586776,1,CJU
154549908,1,IITJ
4210144566,1,LIP
3130212672,1,JLC
4210122067,1,DH
4210105560,1,FM
4210129651,1,LPENS
4210113623,1,UNIFLOR
4210142505,1,IFA
4210089785,1,ISCC
4210086705,1,APCI
2801621085,1,SCCM
4210146854,1,GOC
4210146570,1,HoF
2802328216,1,AKH
4210120499,1,MISE
4210160972,1,IISIP
4210117814,1,BEIC
4396570464,2,INCDIE ICPE-CA
1312240494,1,BFI
4400009059,1,INAHE
4210113724,1,ARC
3132109944,1,MU
1313142568,1,FLMNH
4210144732,1,FUNTTEL
2802689130,1,CSM
14467051,1,CPCB
4210091579,1,NTS
4387155929,1,NRPB
4210117623,1,ESHRE
1336263701,1,WTCHG
4210140969,1,ZIMCHE
4210164849,1,NABI
4210116917,1,SERI
4210147443,1,CMADQ
4210145216,1,HCI
4210106786,1,NASI
2799851941,1,RHW
4210101365,1,SRTA
109173049,1,BFSU
26285277,1,GGU
4210147263,1,MML
122725048,1,ХНЕУ
4210093514,1,AVI
4210101260,1,TAÜ
3129847783,1,UKRIDA
4210103656,1,SAM
163793406,1,HSUH
4210165869,1,IMBICE
1319166339,1,OPM
4210137032,2,UHSPA Uganda
4210117426,1,IBIR-BAS
195875291,1,AU
4210120482,1,PTI UB RAS
160136153,1,UMPI
4210150413,1,IECM
4210123578,1,AEG
4210154727,1,BMS
2799475288,1,HVO
4210121956,1,BWB
2801965753,1,USGCRP
4387152552,1,NØF
4210146784,1,OHNI
4210120985,1,IHRIM
1288283403,1,GTL
4210141462,1,IBS
4210141991,1,CFIDS
4210099434,1,UKOLN
196539022,1,MCHFT
4210108670,1,SCC
1303391909,1,IES
16775273,2,ASSP
2885711838,1,TDF
4388891807,1,DOT&PF
82917088,1,DSU
4210098388,2,KSW
4210093429,1,KWF
4210105472,1,OAPA
4210125714,1,ISMA
4210118461,1,IHI
4210143838,1,RMSC
88910343,2,CSIR-NPL
2802025818,1,HUC
75929689,1,UCHC
4210115776,1,MAXXI
4210114892,1,ASC
4210097931,1,GRI
4210161569,1,GRAF
2802914177,2,USESOM
9729102,1,SU
4210111960,1,CPHT
3133043454,1,NPU
4210093640,1,NALEO
178889419,1,DCU
2801312681,1,KITA
129162050,1,TBS
4210162310,1,RSA
4210150115,1,CBC
4210112179,1,ASK
4400600906,1,FRANCO
4210100354,1,GSF
4210158244,1,CINDAS
177018963,1,UAT
4210127926,1,NDUS
4210134219,1,SMS-IC
4210104825,1,NHRP
4210163937,1,LADA
4210088576,1,ENSAN
43698687,1,MSM
4210143514,1,ThINK
6805998,1,APIM
4210160218,1,ABA
79889768,1,UFAL
4210119694,1,TSP
4210104876,1,UCH
192633058,1,USJ
3131318560,1,SSUS
90669466,1,EHESS
4210149052,1,OTTI
4210166933,1,BIMCO
4210135052,1,CIQ Hunan
4210123677,1,CRL
4210149368,1,ESI
4210133177,1,STDF
154348853,1,UASD
4210143059,1,AWN
1312486979,1,LISC
4210098431,1,APROMUR
4210106422,1,LNLS
4210134400,1,GPI
4210127203,2,SJDRF-CERCA
4210147798,1,TNMG
4210119428,1,CUCJ
4210134627,1,WTCCB
132153292,1,IITP
4210100330,1,ISITT
4210101160,1,BBH
4210146721,1,IMTM
4210086988,1,EPC
319874951,1,SISU
3130994585,1,UPAO
4210115120,1,RCSF
2800646544,1,DMA
4210162473,1,USMC
2802913063,1,PRA
4392021180,1,C2C
4210116433,1,FAPESQ
161941770,1,UNILU
1300262053,1,ODHS
1310866531,1,CONACYT
165799507,1,RPI
4210132500,1,DoE
4387155327,1,DG HOME
108403487,1,WUT
2802663916,1,MIMSRL
885970263,1,CNR
4210158892,1,IIA
2802807761,1,TERENA
137616099,1,TUT
4210127647,1,CPF
4401041619,1,RCFC
4210113188,1,IBN
2799635668,1,FE
4210167271,1,QWCH
2801496451,1,DPZ
2800534511,1,AWRA
4210105633,1,CHADD
4210105817,1,EGI
31746571,1,UNSW
4210101474,1,UNSA
4210158065,1,NSF PLR
156588648,1,IVC
4210119788,1,SIIS
4210104835,1,OAPN
4210116372,1,DSCYF
4210149401,1,IQUIFIB
4210099015,1,ARDA
4210124208,2,DESIDOC
4210161493,1,IDM
4210128413,1,GSK
4210153407,1,NBCM
4210142498,1,RAS
4210145647,1,IZI
1196224,1,SNU
4210166207,1,RDC
4210119345,1,MDW
2800051651,1,KLMUC
13460158,1,FBA
83740829,1,SVA
4210092919,1,MBFSZ
100445878,1,ECN
4210110851,1,KCUS
4387156201,1,LTER
4210122773,1,ENERO
4210090677,1,APT
2801833913,1,ERC
4210108414,1,CSH
4210100716,1,ANM
4210139863,1,PWD
4210143600,1,HLCP
4210154043,1,MHC
4210115012,1,JSDT
4210086565,1,NCIC
4396570465,1,HKICPA
4210116264,1,UVAC
4210092271,1,ANPE
170230895,1,SGGW
4400009035,1,SHC
4210153522,1,XAMK
4387154926,1,MUMC
4210144186,1,IRCO
88453119,1,ISZA
3069719102,1,AGCH
4387153313,1,UDIT
4210119341,2,FSSI FRC BST RAS
94511900,1,SPSU
169556180,1,GSI
39327780,1,IBBT
4387155494,1,C3S
2801909468,1,PSC
4210120468,1,СибНИИЭСХ
4210134559,1,BIBB
4387155668,1,AkdÄ
1316844076,1,MMC
4210093846,1,SEC
4387154648,1,UB
4210122109,1,IWES
69048370,1,RENCI
72769676,1,GBU
4210107007,1,HKRITA
4210137361,1,GE
4210166444,1,IRD
4210116551,1,WU
4210112513,1,NARIC
4210128885,1,ARN
132389103,1,ESRI
4210144782,1,NAMS
4387156056,1,JSF
4210107115,1,LYSARC
4210090375,1,KFCRIS
2799957052,1,RHUH
4210117204,2,ICNA
4387153030,1,GSU
4210093822,1,ITM
4210100919,1,CCCMF
4210106031,1,TPI
4210128837,1,BULAC
4210093501,1,AHOHC
4210161520,1,MININFRA
4210092646,1,CLS
4210097016,1,IIIT-BH
4387153790,1,CRDP
2802505932,1,CARDC
4387152850,1,KrimZ
4210113631,1,ACSAL
4210136269,1,PWSTE
4210122136,1,ADEX
4210134895,1,IAR
53241121,1,FUNDACEN
3019120426,1,CISRI
4210133982,1,PMR
4210093663,1,CASC
4210154911,1,ASIA
4210160034,1,FCPL
4387155649,1,SSB
147569298,1,MSJ
4210106906,2,VSI
4210124537,1,ČVSM
4210128300,1,INC
4210149618,1,GDUF
4210144006,1,I-CORE
4210104817,1,ZDM
4210091938,1,IMB
4210141924,2,PGI
4210159243,1,IRESA
4210104776,1,CNB
4210161983,1,MoI&P
347673840,1,ANUBiH
157703844,1,IUS
2799860177,1,MCC
2801307192,1,KIHD
4210106323,1,KBI
4210164147,1,IPS
4210123843,1,ATGI
1319360392,1,EURAC
4210132850,1,FEPAC
4210095875,1,NRCB
4210101535,1,PIMM
4210112014,1,SST
4210149226,1,Z&P
4210113200,1,TSATU
4210146885,1,EANK
4210166870,2,TSNIKIKP
4387153916,1,ČRDM
4210132321,1,FDC
155837530,1,NITD
4387154468,1,JPIOH
4210156318,1,GWI
4210127813,1,SERESC
4210107600,1,JHMC
4210157186,1,VŠKE
4210091462,1,ALIMA
1343028186,2,USFWS
4210121652,1,MoST
50557253,1,IISER-TVM
4210154340,2,JDPU
4210118471,1,SEFC
4396570649,1,iCRAG
4210092985,1,UCEVA
4210108277,1,ISG
93131583,1,ESU
4210117165,1,CMEC
4210154846,1,JRA
4210166699,1,MGKI
29606459,1,UMMC
4210114791,1,CCCCHS
187079419,1,INPA
4210126841,1,PCRL
4210121700,1,MWSE
4210127027,1,APO
4210127466,1,KSME
4210159989,1,USIU Africa
4210106443,1,MAA
8975392,1,OU
4391767978,1,CRC CARE
23821868,1,APUS
4210130712,1,EG
4210088140,1,BCC
4390039298,1,BV
107640659,1,SUSU
4210107786,1,NIOO-KNAW
4210098568,1,LSI
4210161999,1,MNAC
2802965574,1,AAUP
4210104276,1,ITEEA
4210086911,1,MAMH
4210166727,1,UNICUCES
3131484930,1,NITN
4210126125,1,SECALIM
4210158796,1,UDDM
4210135768,1,TFH
4210149607,1,ICMG
2799275616,1,MCN
1335289525,1,MMC
4210094898,1,Emmi
4210116830,1,GBCoA
2799950915,1,AFB
4210113440,1,ITK
4210141942,1,PUTH
4210121927,1,AfH
2801648192,1,AACC 
4210137995,1,NCPA
4210156958,1,MarEcoTel
1302094580,1,AAP
4210155415,1,WSH
4387154055,1,OMSI
4210111428,1,CLEU
2801286858,1,KFF
4210113226,1,VCB
4210152830,1,UBI
145354842,1,UMST
4210157177,1,BDC
120108168,1,UPLB
4210093479,1,DDNIRD
205133468,1,UNAIR
1341015664,1,MOET
4210144684,1,REC
4210138029,1,AMC
4210166755,1,IZZ
4210090681,1,KSSP
4387153361,1,KhIMU
4210156126,1,FWPA
4210153875,1,GSK
4210120637,1,HFES
4210130761,1,EeHF
5268612,2,NAST
4210135240,1,ANZCCSG
124158823,1,CNAM
4210116760,1,UAM
4210113535,1,VFH
4210113987,1,WSFiP
2800015558,1,PEA
4210154657,1,ICAN
4210143492,1,ITH 
4210115573,1,TRI
4210139208,1,TLBC
4210146595,1,KTQ
4210163684,1,ALC
4210096714,1,QNIS
4210125277,1,UNVIC
4387152137,1,7P9
4210121494,1,CKP
4210146118,1,PNIAAZ
4387152363,1,UBE
4210147969,1,PUST
4210107814,1,AABS
2802434934,1,NCH
4210154874,1,OCPP
2800500745,1,RPS
4210101401,1,BHCAIH
4210142157,1,VPR&D
4210088981,1,UNIFEB
148283060,1,LBNL
4210135850,1,EFFAB
4210160370,1,UPNFM
4210116010,1,THSG
4210143504,1,MAWA
4210127886,2,NDBO
4210116548,1,LSTA
4387155975,1,MINECO
4210136692,1,APS
2800482329,1,CUMC
4210145983,1,FEPPS
16231767,1,TUAS
3003898647,1,NTVA
4401726754,1,DGPS
4210101009,1,CERI
4210133636,1,PFL
184851948,1,NLR
1308893265,2,SBBU
4210144398,1,ESI
4210110133,1,FEI
4210116558,1,ISPA
4210150633,1,JRF
269735430,1,STIU
4210096647,1,NTI
4210131028,1,RUTIS
4210123963,1,ADOR
4210113761,1,IJM
4210096704,1,IBAM
1336994424,1,DEP
4210119213,2,DARE
1049131,1,TF
4210111365,1,KBA
4210113952,1,UEA
4210144479,1,eAGRI
4210124392,2,OMAC
50519452,1,LHU
4210094117,1,KMHO
10572248,1,IMP
4210136909,1,DU
4210114315,1,SMLAS
4210127758,1,DDG
4210089921,1,ASA
1321296531,2,NBS
4210139239,1,HZG
4210138833,1,DA
4210107039,1,CCI
4210127566,1,VSI
4210116787,1,MDLI
265637623,1,CMSDH
4210109596,1,PSGC
4210087709,1,NIE
2802835388,1,SNUH
4399598369,1,AFHSR
4210152429,1,UKH
4210113071,1,KDHE
4210116306,1,PDI
4387156293,1,JUST
51094848,1,KSU
2802716091,1,ASPET
8901234,2,ΙΤΕ
4210120206,1,PHC
265584191,1,RUN
4210117034,1,NISRA
185520838,12,SUTE
4210102820,1,MGHPA
4394709268,2,YPGZ
4210118216,1,INFA
4387152826,1,GCSF
68145777,2,CIMPO
2801266580,1,BSG
4394709175,1,CRHEC
4210136152,1,NHPA
4210103879,1,WHO
3132561136,1,UNINDRA
205944377,1,VCSU
4210119873,1,OLM
4210118187,1,MSD
4210154321,1,FACh
4210156770,1,NUCLIO
4394709080,1,BSN
4210092118,1,QMIC
548769,1,FIP
2801516365,1,KTI
2801997478,1,ESRF
4210157704,1,KANC
55133342,1,UNIMC
4210148174,1,LIfBi
1302438520,1,AWC
86122600,1,NAG
4210094306,1,AMA
4210121762,1,CMPRC
4210160088,1,VŠZaSP
1302269238,1,UzAS
4210101352,1,IOS
4210140100,1,UST
129775632,1,SRC
4400573294,1,ITSOEH
2799861705,1,SMFA
4210088336,1,SLU
4210096302,1,DBA
4210086381,1,OPB
66804793,1,PAHO
4210113005,1,GAU
4210156864,1,PFH
4210158943,1,SBY
4210089668,1,UNNU
56605708,1,WCC
4210119161,1,FMS
4210148412,1,KCSARC
4210099595,1,VASDHS
4210147022,1,UNEPH
4387153657,2,KNZ LTER
2801337628,1,BIDMC
2800185424,1,IFF
4389425506,1,MGCU
2802544472,1,SPH
4391768071,1,MEDI
4210161156,1,CILT
4210098193,1,TII
2799736854,1,NJIT
4210142250,1,FiBL
126688049,1,TDI
12079687,1,ECU
4210090077,1,IHSPR
4210127400,1,UNIBE
181571131,1,WICHE
4210152125,1,IMEC
4210122446,1,ICA
2801887429,1,NAACCR
2801350356,1,ERC
4210101102,1,MHI
176037994,1,EU
2801587597,1,BIAS
4210155512,1,IOMT
4210121497,1,IGFEJ
4391012578,2,GNAMPA
4210096132,1,TSIA
2800970363,1,ANS
2799856468,1,CCU
4210126968,1,NCSTE
4210157228,1,OAH
897700893,1,RRI
4210092848,1,BWI
4210125167,1,IGFL
4210115344,1,OCAL - ALCO
4210139637,1,NRVRI
4392738092,2,DOST-PCAARRD
45442566,1,EPCC
3122832768,1,KUMS
4210116799,1,CW LEP
4210125002,2,NPO NIIIP-NZiK
4210131744,1,CNS
4210145178,1,VWT
2802902549,1,BMSC
4210127918,1,CIDEM
2799856844,1,NCGIH
4210137491,1,NCN
2801584248,1,MFA
4210155927,2,UMR LGL-TPE
4210135533,1,FTP
4391012522,1,TU
4210127144,1,UDC 
4210158326,1,IIA
4210142337,1,IPPLM
4210152470,1,AFRETH
4387153938,1,LDPD
4210134464,1,INS
4210091998,1,EKBI
4210133771,1,SSČ AV ČR
2802145325,1,ORS
61937129,1,JSU
4210114288,1,WLRC
4210111257,1,SMPL
4210155934,1,DFBEW
4389425312,2,GRC GREEN
884004202,2,NATCS
4210122048,1,UMSJ
4210157951,1,MMS
1302033884,1,CFR
4210158826,1,HSF
4210098756,1,ECM
4210088066,1,VMI
107182072,1,TWC
2800865746,1,JAXA
153901656,1,UNCW
3131337692,1,UNITEC
4210142338,1,NACC
2800857658,1,NEIST
4210136103,1,TKTI
3970730,1,UNICAL
33926330,1,BAU
4210126148,1,UATM
4388891770,1,RGoB
4210093469,1,ARQ
4210160580,1,KVK
4210149847,1,PORT
1289024836,1,MAFF
4210143405,1,GosNIImash
4210138810,1,UNICE
2801270131,1,NMPED
4388482684,1,SDL
4210133206,1,CMCOG
4210110475,1,FIRA
4210122945,1,ISOF
4389425308,1,AvMC
1311948675,1,CPSC
4210119394,1,CIPHE 
48205209,1,TSU
4210127697,1,AIAS
4210106360,1,DepEd
101479585,1,SCAU
120089902,1,UT-HCMC
4210165721,1,CEADEN
4210162381,1,ICKC
180740530,1,NCQA
4387152471,1,NHMD
4210104200,1,DTI
1327405815,1,MoS
4210143426,1,ISLE
4210119381,1,IWP
4392738200,1,CREATE
4210097253,1,SRS
4210154988,1,DFC
4210163592,1,ERC
2803038027,1,IGU
4210159419,1,InUrban
3132706744,1,DHU
4210112123,1,SFZ
4210108273,1,ANSM
4210104323,1,VMCHRI
158749337,1,PSUT
65106266,1,UCA
3129699405,1,UAL
4210121124,1,CDI
4210147492,1,CWRDM
2801297833,1,TIO
4401726962,1,NIT
4210103331,1,CARLI
4210109830,1,OPL
4210148669,1,ACRGTQ
4210163244,1,IPF
4210122114,1,GÖG
2799778796,1,MCWL
4210140929,1,GICRAC
4210096061,1,BDFA
4210131211,1,IVSZ
4210132274,1,KBC
4210107958,1,GISG
177833724,1,VUU
4210118122,1,CAPE
4210141075,1,EDC
4210152633,1,ITSI
60697786,1,STOU
2800933101,1,SEPT
4210111067,1,NPU
4210098354,1,CIBB
4210144149,1,AHN
4210088322,1,CGS
33459947,1,CHARUSAT
4387155974,1,IAF
202391551,2,AV ČR
4387156270,1,CREGO
4210136863,1,ISEP
4210094967,2,UNICESMAG
2801282509,1,SCI
46176106,1,UBU
4210138391,1,INFOALAP
85145500,2,IITR
4387154714,1,MPINAT
4210135848,1,IGTM
4210103275,1,CDRF
4210110940,2,CITA
173207729,1,UET Taxila
4210108570,1,FGU
4210145565,1,EBCF
4387155129,1,IFOS
154019184,1,HSC
4387152607,1,TECSU
4210146970,1,SUNA
4210133903,2,PSM
168685008,1,ICIPE
4210157557,1,ICPL
1335242752,1,PHR
2802315870,1,FSID
12240146,1,ASC
2803097538,1,EGMONT
4210094665,1,AERO
4387155195,1,IEU
4210157862,1,CSSA
2800348719,1,S-VYASA
4210087218,1,DCCC
4210120441,1,IPP
4210089289,1,EBD
4210092896,1,ANZBCTG
2800641411,1,MECC
68243183,1,IMBG
4210110893,1,CRW
2800129036,1,ASSA
4210100987,1,PHSt
4210111029,1,ATF
4210127012,1,ARIMT
4210140591,1,BCC
4210110768,1,ECCCP
4210141997,1,OHC
3130994956,1,SU
2802930190,2,CIHTS
4210103204,1,SSAA
4210137383,1,WSF
4387155586,1,IMHANS
4210088391,1,IBO
4210118125,1,DRI
4387153412,1,IVH
4210150831,1,LIAG
198034347,1,WIT
4210133911,1,VAKJP
4210133509,1,CICH
254656069,1,ICMA
4210095977,1,ASAP
4210125690,1,WNYIL
4210163295,1,NSF DMS
4210132118,1,KRCF
173498003,1,PARC
4210099083,1,ISS
4210109616,1,BAERI
1297213882,1,IPUF
2801096481,1,SPIB
2802536167,1,BFA
75274968,1,CESS
4210139599,1,OSF
4210145668,1,UKCT
4210165873,1,EPSIEL
4391012601,1,UPAFA
4210102114,1,HIBB
4210121532,2,MOHW
4210166524,1,GAF
4210143606,1,DTI
4387154735,1,DG EMPL
4210087573,1,DACRA
4210158319,1,MSL
4210132329,1,DAF
4210115447,1,PfP
4210093890,1,WFN
4210134088,1,GulDU
4210132509,1,KNU
4210145245,1,NSWNMA
4210088297,1,TeTechS
4210111128,1,IKDRC-ITS
3005125687,1,CA ANZ
4210102186,1,CDTA
4387152801,1,ICRS
4210157027,1,ICAS
108785884,1,IHC
4210098058,1,USG
4401200384,1,CCRCF
507952983,1,NTRUHS
2801278523,1,RFF
4210089256,1,MOJ
4210098456,1,IBAS
301902362,1,MATI
4210161389,1,EffPha
4210124250,2,ARP
4210126503,1,ICD
4210164135,1,BPDC
4210108917,1,IEGUS
4210138816,1,L'HNFC
4210155789,1,URM
4210138274,1,NLC
4210141633,1,TIMR
4210148250,1,PILL
1328987279,1,NJDOC
4210134317,1,SENACYT
4387155184,1,GERENS
4210166472,1,EBMCH
4210116226,1,LW
4210100345,1,GN
4210137862,1,MDRC
4210117486,1,ITI
2800706706,1,MCC
4210140147,1,BD&E
4210121400,1,CFMW
4387152993,1,NMSU
4210158007,1,FSBSI YSRIA
4387930250,1,AGILE
23732399,1,MSU
4210094677,1,BARS
4210155252,1,INACAP
4210134164,1,IWDA
90130731,1,UN DESA
146071755,1,KU
2799659652,1,QCH
4210129082,1,AGO
4210107855,1,LASIR
4210108657,1,LMRI
4210156719,2,SEA
135551196,1,NKNU
2801641283,1,EKM
4210135205,1,IIOPR
4210111254,1,ASYV
4210165023,1,ACODE
4210125084,1,CNSF
4210130800,1,GPM
2799271366,1,FAMSF
4210158267,1,FCRB
4401200347,1,MTHE
4210156905,1,PI2
4210151644,1,UHU
9617848,1,UPC
4210125416,1,DCA
162361429,1,MU
4210095555,1,INFIVE
4210108557,1,UNISSULA
2800700190,1,VI
66068411,1,GIS
4210094598,1,CPMA
1327768469,1,DFAT
4210134909,1,UEF
4210132693,1,ISBI
4210116158,1,ISA
4210156131,1,CSBAG
4210137767,1,CICOM
4210124885,1,MDA
4210111219,1,NACC
4210128130,1,FOFI
4210144565,1,NCTA
4210146773,1,NVNA
4210088122,1,ITEB
4396570663,2,RCCDR
4210134592,1,OASU
4210130081,1,CONICET-PATAGONIA NORTE
4210095662,1,FAM
4210135935,1,JCLS
2801226506,1,ODH
4210111063,1,PKSP
4387156342,1,BPLC
4210144370,1,GBSI
4210134765,1,AGMC
4210096500,1,CNR-ISAC
4210109467,1,RMN
4210163759,1,HEPPAC
4387155777,1,EAZA
4210114068,1,CHU
58286723,1,LPI
4210102359,1,CISD
4210097766,1,IEDP
4210086744,1,TCSI
4210114599,1,MOSI
4210106088,1,LDRTC
4210160851,1,I -SS
4210107901,1,FRLHT
98702875,1,UNICAEN
4210156108,1,EAPC
4388446383,2,UCI CHRS
4210087277,1,NIHWM
4210157732,1,CPPPaP
4391012611,1,MBH
204366597,2,WestConn
2800504893,2,ESC
2799424233,1,ASLE
2800906181,2,PDMI RAS
47834966,1,FSU
4210107199,1,KMI
245364917,1,UwB
4210124297,1,RRI
121067369,1,USARIEM
4210149112,1,DMAS
4210157388,1,E-T-A
4210121769,1,NCSTP
2802333222,1,RIM
4210092042,1,KSI
4387152554,1,CSD
4210130591,1,JIWET
4210111675,1,MM
4210143786,1,AMUE
2801594968,1,BBH
4210147056,1,TNTU
38288417,1,BGPA
4210167092,1,LET
4210140799,1,NHU
4387155333,1,CMCF
4210109675,1,KHG
4387152122,3,GISTU
4210100813,1,BLE
4210134378,1,CBS 
4210094438,1,IBFC
2802042752,1,SPHS
4210102782,1,QLHC
4210088795,1,AGM
4210121828,1,ACIO
4210164715,1,CORTE
4210109866,2,PEUNI
122140584,1,UFRJ
4210107612,3,GEO3BCN CSIC
108433525,1,GFHR
4210122902,1,IQAC
1296745818,1,CDH
880551032,1,GRI
4210102206,1,IBT
2801915573,1,EURODAD
4210150039,1,CIESAS
2801304177,2,CW
337778094,1,RSMU
4210112692,1,JDL
4210142954,1,IHR
4210145624,1,NCD Office
104579289,1,UC
199856841,1,UO
44067592,1,BITC
4387152868,1,BF/M
4210166180,1,IBMP
47413983,1,EFGCP
4210096256,1,OPHPR
4391767831,2,USGS PIERC
4210105035,1,LISE
4210133976,1,IMB
4210142059,1,SOS
2799744856,1,WNYSD
4400008952,1,MFU
4210117008,1,BRG
4387155155,1,ESADE
2799943965,1,BRTC
4210100174,1,FHA
4210117636,1,TIRF
4210149916,1,TRI
1286502909,1,MfE
4210166095,1,CHBV
4210138338,1,CFP
4210115480,1,ECI
4210108321,1,LFC
3129336391,1,TTVAM
4210150612,1,FNS
190085865,1,UFS
1286490081,1,BMC
2800805412,1,KHBO
4210125683,1,MTA BTK ZTI
4210131054,1,NIIOPP
4210089199,1,BBI
4210146658,2,НИИФиРМ
4210140390,2,IPSI
2799833051,1,ADE
4210088109,1,KPHC
4210112457,1,CMH
4210104926,1,CAI
4210102648,1,P&G
4210132204,1,BACR
4210133047,1,UMUT
4210137672,1,KPG
4210121144,1,CMP
4210125820,1,NVALT
4210123076,1,IFEA
3129462672,1,RBS
4210117930,1,PHGR
2800842893,1,BMUB
102239671,1,HBMSU
4400008915,1,CDNPY
4401200271,1,IRDNC
4387152095,1,CSNSM
4210109191,1,KNUH
4387155002,1,CEROS
4396570542,1,DFFB
4210097192,1,FSS
4210139814,1,ARP
4210111956,1,BWI
2800338054,1,SEB
4210114374,2,CNR-ISM
4210102767,1,DWI
4210088085,1,CVU
4388891757,1,NHLBI DIR
4210141747,1,IUAR
4210100362,1,SCWIST
4401200329,1,uOBMRI
4210115564,1,EITEP
2801020740,1,WEST
4210109601,1,INESC MN
4210088632,1,AMAVET
4387153404,1,AMMC
200432940,1,ATU
4210152283,1,VIL
4210161619,1,NMDSG
4400573238,1,CERDACFF
881134741,1,PLS
4210110362,1,ECEVE
2802244336,1,CFCJ
197185219,1,IKU
4210118244,1,DDL
4210138664,1,EEF
4210133473,1,UNAV
4210097896,1,IPT
4210128492,1,RSI
4387155428,1,DSS
4210090143,1,WEDC
4387154803,1,GL
1279955124,1,NHMW
4210130157,1,IIT CNR
4401726931,1,NRG
4210146451,1,ENSAPVS
2801652393,1,AEZQ
3130965127,1,QU
4210138365,1,NNSTU
4210100666,2,JRTV
4210100753,1,MSSMAT
4210151539,1,ICSC
4210157551,1,CCLG
4389425466,1,ILADS
4210153361,1,EALS
1318720529,1,AAMC
4210163608,1,CSC
4210098935,1,LCT
4210136939,1,NIPH
4210131955,1,GDLAMI
4210127461,1,SSO
4210087319,1,BRS
4210151854,1,NICCY
4210108320,1,NDRN
4210136686,1,FIAP
4387156337,1,IMNC
167494164,1,MPKV
2801247534,1,TLC
4210136677,1,SDPC
4210106357,1,ZERI
4210109542,1,SCI
4210119495,1,WMDA
1320557632,1,TJC
4210127379,1,AGC
4210100577,1,ABU
167672880,1,BEV
4210148257,1,UIC
4210087073,1,MIMIT
4391768174,1,ARAS
4210151715,1,CHRC
4210154266,1,SKL
1321659569,1,ESOC
4387930301,4,NCEP SPC
4210108689,1,MEI
4210155455,1,KBRI
125768316,1,NCC
4210095308,1,LMA
91633459,1,MEU
4210137326,1,IIMAS
4210110915,1,DENJIKEN
4210158670,1,CPM
4210101848,1,CAFRAD
4387156041,1,INGV-OV
4210127500,1,JCCA
4387152732,1,UNHZ
4210117118,1,IKVBV
3129551310,1,CAWM
4210116647,1,NYHRF
2802687840,1,amfAR
200193707,1,GCI
4210094798,1,RMUTK
4210140080,1,FONCPL
4392738185,1,UNAE
4210121692,1,HBF
4210088351,1,ECSU
4387153786,1,GGJ
4210113647,1,MVESS
2800036650,2,RIAS
4210154282,1,IFOP
4210130829,1,MHKBG NRW
198972184,1,KEPCO
4210106103,1,KCPL
4391012535,1,AWSC
4210148598,1,INC
4210116964,1,NSWIOP
4210096321,1,SibVAMI
2801245514,1,CIIL
4210157730,1,FIMS
4210134298,1,WSF
4394709272,1,MIL
4210122678,1,BYB
2801544000,1,SDH
4392738331,1,CREA
4210155347,1,SACTRC
4210113643,1,FPA
4210163732,1,CSI
25399158,1,MU
4210116511,1,OCPL
4210128956,1,CITK
4210114316,1,P&G
4210164321,1,MPI-IE
4210138119,1,ULPGL
4210101754,1,VIAPI
4210136120,1,PGCPS
2800955015,1,SBL
1293800211,1,APHL
