work_id,grant_seq,award_id,funder_id
2062064466,1,20110162110045,4320336024
4240716199,1,,4320332178
3011882365,10,,4320337565
3184805412,8,NS101880,4320332161
4221084184,1,,4320317037
4317105292,2,81971579,4320321001
4291214442,4,62003214,4320321001
3034297288,5,2018YFE0200800,4320321540
4397026193,6,2022JJ12GX016,4320336584
4224216708,2,2019/01732-1,4320320997
1995342526,2,11174039,4320321001
4210517332,1,053450,4320310942
2911433799,4,336440,4320334678
2794249721,1,21502022,4320321001
2760941401,3,DE-SC0010560,4320337480
4400720640,1,Phoenix Postdoctoral Fellowship for Research,4320322166
2936182511,2,R50CA211199,4320332161
1987402002,1,FA9550-14-1-0062,4320338279
3127589207,1,,4320321001
4400768518,1,22206026,4320321001
3210832598,3,BK20200710,4320322769
4310769467,2,BK202302,4320329782
3004085601,3,2013KTCL03-09,4320327224
2788640379,43,,4320322120
3213533873,9,42050105,4320321001
3094167726,6,301805/2013-0,4320322025
2613207144,4,,4320338503
4300862777,2,,4320325604
4304808778,2,MR/R010161/1,4320320300
3158414098,4,655475,4320338337
2318903092,12,8154053,4320334977
2565110427,1,,4320321583
2025093790,2,2003CB517105,4320335777
3014190231,2,31701644,4320321001
4206665137,2,62103182,4320321001
2474748507,2,61404094,4320321001
4400621729,1,9/III.11/HK/2023.,4320319804
3040082795,1,18411968500,4320307770
2905662715,1,,4320306230
2910792204,1,51777215,4320321001
4283276153,1,,4320332162
3215443175,2,TC180A6MR-1,4320333596
3177571887,6,2021YFG0205,4320336596
4324118777,2,,4320322186
2977804746,5,21303012,4320321001
2994821008,1,52094018001C,4320326707
3046748349,1,,4320322545
3100326235,2,ST/L000946/1,4320334632
2912985181,1,DUE1544388,4320332168
2479703259,1,41561144012,4320321001
2782345626,1,,4320306133
2991777588,2,2017YFC0603003,4320333420
2010841172,3,,4320322025
3009557181,2,,4320321675
3104252757,2,,4320320924
4220770411,1,,4320332161
2753058478,1,n/a,4320313646
2987511284,4,R21‐HD088910,4320337611
3197872582,1,51904344,4320321001
3036072280,4,TSG-01775-2019,4320322025
2034707664,4,,4320321408
2792963367,1,Project Completion Grant,4320311403
4280634976,1,DE-FG02-96ER40963,4320306084
4388268137,1,,4320321091
2914279116,1,NNF14OC0008841,4320322436
2610921719,1,,4320321594
3024265167,1,,4320323437
4307114008,1,,4320321202
2794672713,3,51703195,4320321001
4392196680,1,RISE81209,4320313958
3046764399,1,51674148,4320321001
4284897739,3,DHBK2019305,4320321657
4389025512,1,,4320334593
2990747662,1,,4320332161
2802621490,1,,4320320912
2965701171,1,21606146,4320321001
4391051015,1,,4320324610
2937719051,2,EP/M015254/2,4320334627
4313189108,2,2021ZDLGY07-05,4320336350
2748346693,5,2016YFA0202500,4320321540
2111915224,1,,4320320324
3153972125,3,,4320327794
2998549094,1,51903122,4320321001
2918142157,5,BK20171462,4320322769
4205731366,1,298663,4320321108
4398159145,1,,4320322799
1986631610,1,"CCF-1217458, CCF-1318374",4320337387
2755296433,2,RBFR128BEC,4320321873
2623979295,1,51279030,4320321001
4401580262,3,21211843,4320331146
4285818956,2,21903058,4320321001
4313406844,4,DE-SC0018409,4320337509
2353656468,3,30920130112003,4320335787
1972555750,2,Y0201100265,4320335787
2408165219,1,No. 21307104,4320321001
2948154299,3,61572127,4320321001
4317377167,2,,4320321540
2295313671,1,,4320337415
2770671152,1,51325903,4320321001
4385128501,1,,4320320004
2894800957,2,pVSV208,4320310010
3033667680,2,,4320321540
4388014002,3,WF221411002,4320335000
2296311668,1,HL 020648,4320332161
4400959040,1,200021_197227,4320320924
3144006191,2,91963129,4320321001
2183962025,2,,4320332359
2295254032,9,LY15F020037,4320321001
3095195263,2,DE-SC0019449,4320306084
4213421505,2,,4320338284
4394994953,4,2023-JC-QN-0740,4320324173
2311745477,2,PD-IPFP/HRD/HEC/2013/1983,4320322799
4388754107,3,92266111,4320321001
3041089874,1,,4320306084
4293770711,4,APP1080405,4320334705
2980091264,7,PPBI-POCI-01-0145-FEDER-022122,4320335322
4385703089,1,21CDA851511,4320306230
4400465432,7,TA 167/6-3,4320320879
2966852620,1,1,4320321446
3036082639,1,61806115,4320321001
2968075797,2,51323002,4320321001
3115198417,2,,4320321543
2954640276,1,IB2013-0021,4320320939
4386543309,1,12205067,4320321001
3110203264,2,21933009,4320321001
2083809807,1,21176123,4320321001
2923091644,3,HV0001-10-2-0006,4320332504
2747147854,6,J14LC05,4320338074
2887548686,2,54907-DNI3,4320332454
2146187747,1,51108243,4320321001
2755776034,2,51290271,4320321001
4309164705,2,U01AI151758‐01,4320332161
3043994525,1,MR/M01892X/1,4320334626
3136032010,3,NS112819,4320332161
3130481987,1,25310,4320310490
2972542243,3,51178172,4320321001
4390265980,1,,4320313559
3135849322,3,ENR‐IFE19.CCFE‐01,4320335254
4311746261,1,83011530440,4320321001
3104998596,4,EQU201903007823,4320321589
2787065253,1,DNRF90,4320320943
4376140066,2,,4320321540
2329372608,6,20140203006GX,4320322174
3157140437,1,W911NF-17-1-0345,4320338507
2526262022,1,RGP-120,4320321145
3026864549,1,21571036,4320321001
4386085757,6,2021CX11011,4320335787
4206947487,1,XX02/11,4320335117
4200077417,3,31970553,4320315254
2230492238,1,10805036,4320321001
4225291129,2,,4320321878
2975473404,1,51405403,4320321001
2093212601,1,,4320320709
3205008564,2,51903011,4320321001
2017256963,1,,4320308162
2169239615,1,,4320311440
2803204988,5,,4320334629
4401345642,1,AGS-1935110 AGS-2025570 AGS-2307205 AGS-2307204 AGS-2027210,4320306076
4292378743,1,PHY-1803844,4320306076
4400494141,3,32171937,4320321001
2007779322,1,10771074,4320321001
2195546182,3,312483-ESTEEM2,4320334960
2970936489,6,UL1 TR 001082,4320337357
1511573446,1,0968383,4320335777
3089681098,1,20203040010130,4320335199
784952847,1,,4320313475
2345502745,1,n:o 278579,4320321108
3010555969,6,21471106,4320321001
3200609292,2,NRF-2021M3H4A3A01062960,4320322120
4387609213,2,22YDTPJC00350,4320326190
4390541976,4,22227802,4320321001
4391188813,2,202201010541,4320337111
4308068358,4,,4320327714
4382243820,1,267775,4320323260
4297087998,4,2018YFC0407905,4320335777
3188052006,1,51731004,4320335575
3121881730,1,,4320309785
4394748308,2,62375143,4320321001
3213069234,1,1365/15,4320322252
4361767099,4,2021JJ40118,4320322843
4284880259,1,Jiangsu Collaborative Innovation Center for Modern Crop Production,4320329854
3125147123,2,,4320325958
1992455858,1,11JCZDJC15400,4320323993
2022562446,6,2006CB202502,4320335777
2094405082,1,no. 51073017 and 51272017,4320321001
3175974415,1,,4320322733
4389619428,1,,4320314770
2902334680,4,CZ.02.1.01/0.0/0.0/15-003/0000465,4320338080
2803897828,2,61272495,4320321001
1966141356,1,81070499,4320321001
4210404541,1,,4320321001
4381952841,10,UL1TR003098,4320337472
4378348419,1,,4320312320
2140263913,3,90814002,4320321001
4390898239,2,CBET 2219546,4320337390
2995338353,1,JP18H01747,4320334764
4389152926,2,2021R1I1A1A01042938,4320322120
3022586887,1,,4320321875
2949862293,2,DFG‐GRK 1644/2,4320320879
4224269289,1,,4320323433
2977159260,2,2019R1A2C1005531,4320322120
1994566326,2,2013022052,4320323086
2081347091,2,,4320334764
2883767077,4,51704109,4320321001
4291002767,14,P50 AG016574,4320337337
3160755597,1,61771302,4320321001
4388990999,2,DMR‐2144295,4320306076
4399310840,2,61936002,4320321001
2300382937,1,,4320322025
4400613693,1,,4320321001
2885146330,5,20171ACB21003,4320322665
4400399487,1,T11-705/21-N,4320321592
3013796313,3,51531006,4320321001
3085243140,1,,4320320847
2562431189,1,FOTOCARBON,4320313831
3114386473,2,Advanced UV for Life,4320321114
2971707055,1,51337004,4320321001
3171703130,2,21504040,4320321001
2311326180,11,108029,4320334705
2794252203,2,SERC 1527000012,4320334971
3090043391,3,1SC2GM125551-01,4320337354
2167056249,1,"61210010),",4320321001
2790160609,3,,4320322502
2567797036,5,CUG150618,4320335787
2893767868,2,3U01HL128566-02S1,4320337338
2122959131,4,,4320334629
3011254054,4,,4320322120
4401808316,3,,4320324174
2884764969,1,1150952,4320338073
4221119490,1,,4320335598
2626299578,3,IT986-16,4320321705
2908475137,6,P60 AA011605,4320337330
4220708367,4,81471114,4320321001
3149976618,1,,4320332564
2483488835,1,BX001819,4320306127
2094879181,2,20973071,4320321001
4205686344,2,2018/15472-9,4320320997
4368356978,3,The Casio Science Promotion Foundation,4320323523
4392453326,5,2020YFA0713500,4320335777
3122513740,1,,4320321001
4386546044,8,ZW15_09-G0H6316N,4320321730
4200123917,2,21902049,4320321001
1977372786,1,APVV-0516-12,4320323251
4296285526,1,62106016,4320321001
2784225997,2,Y 551-N13,4320321181
2984253809,1,,4320321114
4290584213,1,(82071176),4320321001
3199467119,2,,4320319949
2606278369,1,,4320320912
2563268343,2,21271135,4320321001
3092105624,31,PI18/00976,4320334923
3014656961,1,61673310,4320321001
3210729076,3,41907185,4320321001
3041469353,1,MOST 106-2314-B-182-051-MY3,4320322795
2996358814,8,2017YFE0108200,4320321540
3047113413,4,2018,4320327408
3175181328,3,NIHR300957,4320334659
4396834587,2,,4320320721
2287793031,1,51403187,4320321001
3086079363,2,61802026,4320321001
2287969592,1,,4320323623
3175912893,1,277667,4320321108
4390704489,5,2021M703757,4320321543
3085367493,1,61661002,4320321001
2952428275,1,,4320321594
4213111463,2,AICO/2021/139,4320321864
2338399725,1,,4320321390
2973017319,1,DE‐AC05‐00OR22725,4320306084
3190354618,1,2020R1C1C1006048,4320322120
2994084699,3,No.2016YFC0402803,4320335777
2593809406,3,,4320322147
2903909400,1,2016-06503,4320314161
3030394814,12,MCB-1247427,4320332299
4394823559,4,W911NF-21-1-0118,4320338281
3031553816,1,,4320321001
4391296369,4,JPMJCR22B1,4320334789
3086926273,5,2016YFC0301803,4320335777
2913976471,2,20183101,4320322725
3007878099,2,Y20180150,4320324224
4391915437,5,P30AG021342,4320337337
4306194604,4,2021YFC2202900,4320335777
3085392260,2,61962012,4320321001
2063673809,1,21272083,4320321001
2752202814,1,CA102701,4320306143
3137366663,4,,4320326443
4387142886,2,11871259,4320321001
2094457686,1,VO 905/5-1,4320320879
2890508144,2,G-2015-14134,4320306151
1860945348,3,81371622,4320321001
4323036086,1,61871374,4320321001
2938364094,2,ES/L000113/1,4320334630
2903829201,4,61103121,4320321001
2787702729,2,ITC-CNERC14SC01,4320321920
2792112749,4,11620101003,4320321001
2889545485,1,WT098051,4320307874
4283784984,2,LA/P/0059/2020,4320334779
2942042687,1,AI123047,4320332161
1017264671,1,11/171/L-3/11/NCBR/2012,4320335039
3157205874,1,RSG-11-104-01-CPPB,4320306095
2614070806,4,HUST: 2016YXMS222,4320335787
2897671151,1,17SDG33660149,4320306230
3044032402,3,51672023,4320321001
2908053143,4,18JK0722,4320325627
2589519719,1,,4320309949
4309280962,3,DFG.6821,4320320879
4390438868,1,,4320306076
3002416957,5,,4320332161
2592701753,1,EP/L015552/1,4320334627
4390233439,1,,4320309622
4385950850,1,FST/2016/141,4320334709
2996305511,2,KU1464/4-2,4320320879
3208824875,1,2018JY0015,4320333335
2549967262,12,12JCQNJC01000,4320323993
2964061902,1,DMS-1104536,4320306076
4377101375,3,2018T059,4320321642
3103403566,3,,4320333650
2897562115,2,,4320322025
4225131609,1,"2020R1A2C2007101,2017R1A5A1015365",4320322120
4383895129,10,ECCS-1933072,4320337392
2079520473,1,261232,4320321108
3013597841,1,21978164,4320321001
3127350593,2,BS.F04.18,4320307165
1112400188,1,"21277032, 21477023, 21177028",4320321001
2066201658,1,ANR-12- LABXARBRE-01,4320320883
4379650348,1,11571220,4320321001
2720517149,4,61378022,4320321001
4282915115,1,GNT1196103,4320334705
4386533111,1,,4320321181
3106120778,36,153F11KYSB20160008,4320321133
2473982898,1,2016000,4320322114
2936112854,1,,4320332163
2607434744,1,CH-157,4320320719
3036612351,2,51973008,4320321001
3015903302,1,N00014-20-1-2170,4320337345
4365508859,1,,4320310674
3180656995,1,21978107,4320321001
4308254811,1,COVID‐19 Rapid Response Funding Call [SFI20‐0221].,4320320847
3047095122,2,HDTRA1-19-1-0016,4320332186
4206467170,1,,4320322108
4224255615,1,CMMI-1854554,4320306076
2118943079,1,,4320334576
3193204579,1,19K10573,4320313449
3164396271,4,RED2018-102553T,4320315062
2900276929,1,ZR2016CM12,4320324174
4309659649,1,,4320324529
4401865519,1,,4320321001
4387673278,3,2019-02496,4320321030
1971734180,2,NRF-2011-013-D00018,4320322120
3210618302,2,2018A030313268,4320321921
4400071055,1,,4320319990
4292432151,6,R01EY032159,4320337350
3167445389,3,MTM2016-79639-P,4320335598
3210239587,3,BK20191039,4320322769
3165075926,3,2016YFB0600902,4320321540
2119347204,1,916.10159,4320321007
4313201635,1,282310,4320323299
3191982569,1,,4320327518
4296234437,1,,4320322890
2486082465,3,,4320321091
4294000510,2,,4320321540
3203937088,15,ST/P002293/1,4320334632
4387900370,1,62004168,4320321001
4292347772,1,IIA-1355466,4320306076
2610191999,1,PHY-1620526,4320306076
4294672313,1,HR001120C0160,4320332180
3185321450,1,2020R1A2C1005203,4320322030
2343678697,1,,4320320997
2530937221,1,,4320311405
2605390887,2,CB-2015-251201,4320324348
3082067383,4,XDA20070202,4320321133
3087298356,4,NIH R35GM128648,4320337354
4391277651,1,202102310266,4320327051
2970928518,7,51472101,4320321001
2592718996,1,,4320320006
4282028711,1,52192614,4320321001
4281642567,2,,4320322739
4387870122,1,2048021,4320306076
4382751351,1,PNURSP2023R7,4320322484
2787666426,2,DAAD-16-03-C-0027,4320332447
3191461467,2,,4320322817
2981943715,3,,4320327794
4283767920,2,,4320325571
4386835874,2,22208199,4320321001
3023453168,1,,4320321001
2625087901,2,I-1302-412.13/2015,4320320947
3123642769,2,51807008,4320321001
4389688036,2,AG000519,4320337337
3111175695,1,,4320324984
2054247095,3,08/53059-4,4320320997
4309531271,1,Ref. No. 2020/1060317-2,4320307856
3095991809,4,,4320308604
2955205871,3,,4320337375
2817480833,1,01GW0740,4320321114
4284881093,1,42125103,4320321001
4365505063,6,,4320325026
3197590894,6,CoLAB 4FOOD - Collaborative Laboratory for Innovation in the Food Industry,4320334779
2062136445,2,,4320320879
3094005415,1,,4320323455
2022191921,2,HD048925,4320332161
2887738045,1,,4320335199
2806904689,1,55007646,4320306082
2748642661,1,,4320321091
3010349126,1,TUMS,4320322670
3086011736,2,21722706,4320321001
2771348801,2,51403004,4320321001
4200544170,1,72003095,4320321001
4296919076,2,2018YFD1000700,4320335777
4229603573,1,,4320308269
3109931032,1,IIS-1618061,4320306076
4295136309,1,11804281,4320321001
2799697947,10,PI11/02038,4320334923
2909791774,3,158389/2011-5,4320322025
3043274278,1,21871008,4320321001
4394975825,2,,4320323230
4221119367,1,,4320326631
4322766562,1,,4320322774
2901034910,2,,4320325955
4400539352,26,NRF-2022R1A2C1092335,4320322120
2605650833,1,NRF-2016R1A2B2014064,4320322030
3005386645,7,,4320322227
2329002813,2,,4320306196
4385445738,7,K01DA043615,4320337347
2057682817,5,K01-MH087889,4320337348
2021007331,1,201305032,4320335563
4224138315,1,Not applicable,4320325656
3169270662,1,727476,4320335254
4225409003,4,2018SCUH0089,4320322990
4388469874,1,62072389,4320321001
2982646368,1,,4320321800
2769281327,1,31640068,4320321001
3086520783,1,,4320321681
2614080488,1,ECCS-1306035,4320306076
2790647318,4,504711,4320334705
4390345288,2,91937302,4320321001
4393196088,1,2018‐68005‐27924,4320332299
3092402435,4,,4320335777
4386352647,3,,4320335777
3198723248,1,IFR150216114248,4320320671
2801106757,1,12-024,4320306463
4390699062,1,No.11861021,4320321001
2899183748,1,21572052,4320321001
4313648612,1,20-00546S,4320321006
4383907602,1,ANR-13-PDOC-0016,4320320883
4285305149,3,2242022k30001,4320335787
2888835191,7,LM2015051,4320321005
2063889362,1,11301257,4320321001
3003988953,3,21477166,4320321001
2616677172,1,4150132,4320321001
4283724020,1,,4320321001
2559893196,1,ISF‐867/13,4320322252
4387641280,2,,4320331164
4392953965,1,32072324,4320321001
2780857720,7,20161BAB203072,4320322665
3036390831,1,MR/N028171/1,4320324195
2800440054,1,14JJ2077,4320322843
3101296631,2,J1-6721-0101,4320322554
4206821276,5,2021TQ0246,4320321543
4205651344,1,81400981,4320321001
4281806476,2,163330/2020-4,4320322025
2079693516,1,21134002,4320321001
2909275092,2,N01-HC65234,4320309249
2774780785,1,21573033,4320321001
3111629105,2,,4320334924
1987756469,1,,4320306084
2911486644,1,,4320307778
2790168986,1,OT/12/022,4320322308
2778861647,1,31330055,4320321001
4280554353,2,7214224,4320322919
3126258161,2,,4320335777
4393314785,1,PTDC/FIS-AST/0054/2021,4320334779
3101941208,3,401230/2014- 7,4320322025
2753635980,2,81402952,4320321001
2029545205,2,,4320334593
3083819718,5,,4320335322
4392514744,1,,4320321001
3165639179,1,#2016-TI-2224 and #2018-TI-2394,4320336814
4289519114,2,14/2013‐47731/2013‐8,4320322025
3114405421,1,National Council for Scientific and Technological Development (CNPq,4320323202
4396991329,1,22Pmy004,4320320910
4309097823,1,1594937,4320321091
2752506026,1,LEER16G0,4320306168
3216426802,1,RG -1435-056,4320335726
3090022270,1,,4320323803
2896182211,1,31771094,4320321001
4317370004,1,52079106,4320321001
2898399533,2,No. U1736219,4320321001
4383197797,1,,4320320300
2951732426,2,91643201,4320321001
4398133594,2,99003814,4320322243
3007258346,1,,4320310630
3052717662,1,,4320306161
2946284639,1,**,4320321672
3036448356,2,,4320320360
4321002406,3,21J00537,4320334764
2786087513,1,,4320313247
2782167048,1,FT140100355,4320334704
1991014074,2,51272196,4320321001
2771523435,3,M4011616.120,4320320751
4365801570,4,789028,4320334678
4319832869,1,New Frontiers Group,4320321004
4393084502,4,BP0719035,4320327912
4396778942,5,2022YFB3602801,4320335777
4389006925,1,,4320332161
4394571941,1,32071519,4320321001
3092618160,2,,4320322676
2013431530,3,14703013,4320318330
2912725202,3,16JCQNJC02700,4320323993
2114754605,2,PICT 2010-1779,4320334832
4311280161,1,,4320307765
3008021065,7,302607/2016-1,4320322025
2072357731,2,,4320330618
4388187394,1,202210049YCU,4320325210
2958218303,2,,4320321091
3184196574,4,,4320332181
2104205710,2,12YJC910004,4320321106
2270887739,1,DE-AC04-94AL85000,4320332369
2954826297,4,,4320307779
3006400781,3,81471628,4320321001
4210372776,1,1840998,4320306076
2982234700,3,DEAC02-07CH11358,4320311090
2199280382,3,NS45144,4320337359
2075960965,3,,4320321408
4205452436,3,HL102738,4320332505
4387950262,3,2022CFB733,4320322186
2519682667,1,DEC-2012/05/N/ST10/03926,4320322511
2927436688,4,,4320332161
3093521635,14,MSII16/0051,4320321864
3215960937,1,2019GZGJ193,4320317331
2989092679,2,51675053,4320321001
4385695499,4,,4320316514
3135860859,4,"U54MD007579, U54MD007582, U54MD007585, U54MD007590, U54MD007595, U54MD007597,U54MD007600, U54MD007601, U54MD007602, and U54MD012392.",4320337534
2172283354,1,,4320320982
4400133972,1,,4320323874
2891088180,5,ZYGX2016J028,4320335787
4206800092,1,W81XWH-16-1-0409,4320306078
4283380414,2,DE-FG02-03ER15454,4320306084
3173581314,3,HL‐30260,4320332161
4296665228,4,,4320329660
4400538134,12,,4320321001
2022342723,5,ANR-09-BLAN-0382,4320322892
2969449656,5,UG3-OD023365,4320332161
4389412999,3,JCYJ20200109141640095,4320326705
4392606154,3,951723,4320337665
3011113484,1,2015M3D3A1A01064929,4320322120
2916282723,7,1U01NS090438-01,4320332161
2809627895,1,No.2017M610762 and No.2017M610763,4320321543
4315630794,3,CHE-1945572,4320337393
1990285524,1,DMR 1105392,4320306076
3212054990,2,2020MS01015,4320322868
4387021639,2,129902,4320335132
3042483138,2,2016/22/E/NZ8/00417,4320322511
3081783793,6,,4320334618
4382657017,1,,4320310207
3026543832,9,CCNU19TS028,4320323173
4220930096,2,17JZD020,4320321106
2023145360,2,,4320325402
4394714111,4,2138296,4320337427
4394918445,3,A3360051012,4320336630
3037295361,12,201901171523,4320334944
4307260824,1,610150,4320320300
2061655034,1,,4320306084
2897972558,1,2711/17,4320322252
4224246729,4,,4320326546
2076620649,3,21275164,4320321878
3024684896,4,IH,4320329735
4385516631,2,APVV-21-0095,4320323251
2889413458,2,QJ1510336,4320323938
4389560015,2,2020J06036,4320321878
2594203729,3,R15-DK-097644,4320332161
2977371855,1,31601727,4320321001
3190050911,1,,4320334705
3118714846,3,21631003,4320321001
4401436239,1,2021SRY07,4320335787
3041206823,3,16521108302,4320321885
3192483440,1,21778044,4320321001
2472842823,3,IIS-1350522,4320306076
2519650006,1,21273080,4320321001
3017201596,4,2662018PY024,4320324775
3180676833,1,Office of Vice President for Research,4320310256
2339209369,1,,4320334593
3002736332,5,451-04-034,4320321007
3121931977,1,,4320321001
2169639024,3,,4320322729
2933352254,2,,4320322093
2581242572,3,11205204,4320321001
3118231624,3,DICE 644869,4320338339
3184597326,6,,4320327794
2800880748,1,81471692,4320321001
4307125602,2,14.08.2018,4320320719
3125547421,2,CTQ2017-85-496,4320322930
2068873396,1,R00AT004197,4320332161
3103794273,2,DMR-1121288,4320337367
2308178117,4,,4320323153
4391872958,2,T32MH096724,4320337346
3112664091,4,HCK201716,4320327002
3185421460,6,RF1‐AG027161,4320337337
2962699510,2,1657420,4320306076
3027576142,7,61373027,4320321001
4385641566,1,ANR-20-CE08-0007,4320320883
3177349429,3,A2019228,4320322161
4384281930,2,,4320335777
2612493242,2,I 3029‐B30,4320321181
2026684446,1,20020090200189,4320323257
3216653453,1,51564008,4320321001
2794347977,2,DE-AC02-07CH11359,4320338288
3011582250,1,16K11297,4320334764
4306353010,40,770935,4320338335
3087913920,3,EP/L016516/1,4320334627
4285594924,2,2021R1A2C3004938,4320322120
3200743029,4,U24-AA020794,4320337330
2810186935,2,U01NS069763,4320337359
4309969801,2,2018R1A6A1A03024003,4320322349
4379471712,15,,4320320943
2152055668,1,NIPA-2013- H0301-13-1006,4320321640
4316363112,1,32230057,4320321001
2026551804,1,60877029,4320321001
4394704489,2,ACARP C33040,4320320522
2620016352,2,559631/2009-0,4320322025
1985217298,1,,4320309309
2895165062,1,31571918,4320321001
4310191907,3,R01GM080269,4320337354
3096684504,1,61620106002,4320321001
4293219113,1,R01 AR080356,4320332161
4283830622,3,BX2021216,4320321543
3040423508,1,HST-HF2-51441.001,4320306101
2945841570,2,8058,4320322724
2901462024,2,21461162003,4320321001
3130095110,2,,4320333687
4385638604,1,,4320337359
3003586892,2,21878127,4320321001
3023114683,3,41801306,4320321001
3033035528,1,203099,4320334678
3196888639,3,290356,4320306164
3031917064,2,MOP-119370,4320334506
4388331697,1,2021/43/D/NZ6/01464,4320322511
4368248228,3,51405306,4320321001
2741654722,1,1125423,4320306076
4308352589,1,,4320322919
4401528872,2,grant no. 2023M733052,4320321543
2502681315,1,600/02,4320322252
4294586343,12,QLK6-CT-2001-00360,4320333068
2003823648,1,,4320321145
4206021223,2,82173275,4320321001
4319335330,5,,4320332181
2086803160,3,PGIDT 00PX120303PR,4320326655
4206075999,1,ICAR/CRISPR-Cas-7003/2017-18,4320320769
4390086763,2,62106073,4320321001
2983436207,3,,4320321540
3191088725,1,E.6/084/00.10/III/2014,4320325829
2775006447,1,ES/J500173/1,4320334630
3033212525,1,R00AG039528,4320332161
4315884152,1,42225501,4320306076
4213442893,1,01DR18003,4320321114
2467499669,2,1011474,4320334705
3210921727,3,51525203,4320321001
1997050168,1,14BGIA18870087,4320306230
3033369815,5,,4320332181
2434405350,3,F32GM103194,4320337354
2949145244,1,,4320320912
3157832418,3,,4320321890
2973029077,4,,4320322893
3134979242,1,,4320321001
2789967385,1,SVV-2015-260179,4320309872
3013942631,1,51676208,4320321001
4377290765,2,AG049074,4320337337
2001210233,3,P50 AG05861,4320337337
3087438793,3,,4320335787
3135117785,2,11704183,4320321001
4383751489,1,42177453,4320321001
2904471822,2,MIS 5002691,4320335322
4281841851,3,11974207,4320321001
4311361352,4,DE-AC02-05CH11231,4320306084
2623052954,4,11575111,4320321001
4393382925,3,OCE‐2023514,4320306076
2999244387,2,BK20190746,4320322769
4379536024,1,PID2019-110809RBI00/AEI/10.1303/501100011033,4320322930
2809357769,19,,4320320997
2886720262,2,U1504216,4320321001
2483509206,1,31471632,4320321001
4312307890,1,52125703,4320320997
2086199610,1,,4320321873
2589774465,1,8042-42000-020-00D,4320332605
2441228615,2,P14039,4320334764
2801590868,1,81670662,4320321001
3011487765,3,2013 M3A6B1078874,4320322120
4362659232,1,SC-1700532,4320306114
3110981200,2,,4320335787
2084486220,2,CNS-1116171,4320306076
2512788203,7,15K06979,4320334764
2340215575,4,21227002,4320321001
4385438558,2,,4320326185
3169235964,1,R01AI20700,4320337355
4210343587,3,,4320335675
2422766174,3,2016B050501005,4320324202
4280616333,1,266/QD-DHKTQD,4320330275
4320855954,1,2019-04878,4320322581
2987348921,2,092809/Z/10/Z,4320311904
4280525163,5,,4320328086
4321015753,4,2018YFE0200100,4320335777
3196954398,1,95534,4320324866
4282922942,1,5R01GM047475-24,4320332161
3152364952,7,CMEMR2017-A06,4320336728
4387514419,4,2053423,4320306076
3204018862,2,RACER/1/2019/ICT02/UMP//1(RDU192601,4320321709
4224231717,1,99031513,4320322243
2061459295,4,U10 DA015831,4320337347
2981868384,4,20472096,4320321001
2950512291,2,41603084,4320321001
2319274405,1,61173156,4320321001
2593504212,3,21521092,4320321001
3122264653,2,41971386,4320321001
2886785266,4,,4320322749
2147901579,1,,4320309955
3020538798,1,19-79-10096,4320324099
3126883426,2,7131705619,4320322769
3180514382,4,NRF-2021R1A6A1A13044830,4320322120
2991402378,1,,4320306139
3129719926,5,NRF‐2020R1A2C3008671,4320322120
4205294225,2,81830060,4320335777
4391515714,1,,4320321001
4229335790,6,0120/2020/A3,4320323893
3215498722,3,20202ACBL214002,4320322665
4388924682,1,,4320321800
4364860120,1,"61874163,62104076,62134002",4320321001
4382986663,1,51575162,4320321001
2337685544,2,RO1 NS088656,4320332161
2749768874,1,61503104,4320321001
2041191373,1,,4320321203
2911258655,2,61772554,4320321001
3212191312,4,61927901,4320321001
2276155953,2,61272279,4320321001
4379931172,3,2022R1F1A1074304,4320322120
2892025671,1,81503376,4320321001
2145247543,2,0645960,4320306076
4387415154,4,DUT22RC(3)028,4320335787
3153762600,1,HO 6305/1-1,4320320879
4399808516,2,JCYJ20220818101215033,4320335966
2949540813,1,1552065,4320306076
2549684151,1,DPI2013-46485,4320321837
2999183764,2,31020170QD029,4320335787
3191484853,2,2020YFC1808000,4320321540
3030523186,1,U54EB020403,4320332161
3007888534,3,,4320338117
4399391382,2,52302275,4320321001
3203939291,1,PRG1129,4320321090
2795858161,2,RFMEFI61917X0007,4320321912
4379877643,1,,4320326266
4386530419,1,P30AI094189,4320334051
4389923149,7,BX20220341,4320335768
2253658969,1,91-03-30-18543,4320322670
3117945779,1,,4320313598
2179458432,2,102-2628-M-002-006-MY3,4320321040
1983863699,1,50973072,4320321001
2970154925,1,R01‐DA005274,4320337347
4220784056,1,826506,4320320300
2069379305,1,,4320332180
2794012096,1,10000806-0,4320321034
4401414564,1,"62125401,62034007",4320306076
3171300628,1,,4320337359
4313405252,4,XDA23090401,4320321133
2326493197,4,2010CDA026,4320322186
4200432189,1,1904-2206/KO2018-7991,4320320939
795118756,1,,4320322502
4206714045,3,61605137,4320321001
3090792096,1,52078252,4320321001
2854492032,3,41701112,4320321001
2208985424,2,,4320310009
2989926088,5,zdyf2017010,4320335787
4386575340,1,,4320326608
4200027272,1,51776107,4320321001
4391649732,10,"Quantifying carbon sink, CarbonSink+ and their interaction with air quality",4320322282
3015802723,2,,4320336050
4224223081,1,,4320322587
3004201795,2,1912028,4320309090
3212772915,4,19H04653,4320334764
2213132679,1,21273200,4320321001
1982068436,4,05DJ14005,4320321885
2789282732,1,16H02935,4320334764
